id	spotify_id	popularity	release	danceability	energy	key	mode	valence	tempo	duration_ms
W8ruzCF9sKBP5F6m	6TfBA04WJ3X1d1wXhaCFVT	74.0	2008	0.546	0.905	0.0	1.0	0.598	126.12	177827
W9ZzI3jiNm54b3UQ	1CL3jh4Effnc19ZhQ5x8HL	15.0	1991	0.362	0.4039999999999999	8.0	1.0	0.2189999999999999	78.44	286600
WA69RBP7VVNxLvxq	1GY8zOFi8rC39xXnD0tKO8	63.0	1966	0.6779999999999999	0.544	4.0	0.0	0.963	122.735	171027
WBhyrlSmr4X1yyIE	5TITxqQOGI0hnem9Z3Knbh	28.0	2018	0.613	0.494	5.0	0.0	0.12	103.006	291615
WBzyf3LR7b53ya7V	4qph8a6knjDo4soec0KFiB	20.0	2004	0.495	0.946	6.0	0.0	0.654	134.001	202360
WC1vCGNbZZ1ggVCX	4kJ5xTh1TyX7ECAOfKJ9Je	46.0	2009	0.359	0.945	4.0	1.0	0.307	157.937	228227
WC7MrRB9xVfrbMGv	0h9qCOdRAlOA8IoAQOe5e9	44.0	1998	0.358	0.585	9.0	1.0	0.0773	102.656	435453
WCQ0wAlf3ZwxRk6j	4UJX7so2d2L2XttE5Pfwm7	48.0	2006	0.195	0.935	7.0	0.0	0.236	129.328	283360
WCrDlDnKjHsGjcQV	0h1yRXb0VDMH64xCsXoxaj	42.0	2015	0.599	0.6970000000000001	8.0	1.0	0.662	104.974	206333
WESZfNkEXTSzBsaH	5bE9iNcqexFRXJfpL6q78x	26.0	2011	0.612	0.8859999999999999	0.0	0.0	0.42	131.014	182173
WEkiUghEbv6bvLqL	7jIFGkTBIK1UwWaEXMW2Nh	62.0	1991	0.691	0.899	5.0	1.0	0.754	103.051	266080
WFKgFwlYxgr5Bjg6	1DZHq1mu4Q8uWT33ORE7Sf	15.0	1987	0.5379999999999999	0.111	11.0	0.0	0.431	133.97899999999998	168067
WFRuD3kMxc6vICY6	2FEAiEyD5Od8E87m4AuG7Z	30.0	2018	0.33	0.997	4.0	0.0	0.161	94.068	59631
WHxjgmae3Ce4GI1h	2ghsEENtJyJt7ysPVJcbmi	29.0	2013	0.4379999999999999	0.927	2.0	0.0	0.696	90.093	181147
WIU5g0OpNRpcHx3E	0V1cjQlvae4DmFeDFILDJM	20.0	2011	0.713	0.56	6.0	0.0	0.74	125.018	279600
WJhG1Aub9mFV7U78	0gZXockVcE7rEhSf4mcGLO	57.0	1972	0.5529999999999999	0.506	4.0	0.0	0.51	143.278	226213
WK41eG0q5syzuYcj	4ppTfNeRVLf3dwDHipC1zy	13.0	2001	0.39	0.644	11.0	0.0	0.0518	139.632	290867
WLin1wjxEOQiE6Gl	2x3hj1Y13NXv2cKHck0B9B	21.0	1986	0.8140000000000001	0.701	2.0	1.0	0.11	111.567	348667
WMPyZbE6EvI5f4wF	5xTtaWoae3wi06K5WfVUUH	65.0	2014	0.648	0.785	7.0	1.0	0.943	160.02	219200
WO2XiA5JUJc1shXu	4wh0E9OwMCxcaIKTg0Mts9	59.0	2015	0.462	0.89	1.0	1.0	0.3829999999999999	155.00799999999995	214853
WOXddkXJxOFMBl9F	7xSUGewoItgxStLNXnoWkl	44.0	2002	0.888	0.7070000000000001	2.0	1.0	0.97	116.671	210093
WOdwjPhCF0rsdsmT	6ETWn02Bv8JIYXHvSoQD5u	21.0	2009	0.377	0.937	6.0	1.0	0.3989999999999999	154.05100000000004	308107
WOfcbPlR3Cc0kg5U	3yzfWfO88DZuYQmqK2n258	34.0	2010	0.519	0.722	0.0	0.0	0.3929999999999999	144.947	215293
WP1pL2OGis1Omfbc	6pzyNyJEh2lux9S4sRqA1p	13.0	2013	0.466	0.852	1.0	1.0	0.6829999999999999	175.00799999999995	231600
WP4RkO51CCZnKBlQ	55OdqrG8WLmsYyY1jijD9b	64.0	2016	0.863	0.5760000000000001	5.0	0.0	0.8320000000000001	132.054	236293
WPBnYMX154X0DMFF	6FdPOK1hzjzsDNvAto3kRR	11.0	2004	0.303	0.7509999999999999	2.0	1.0	0.0994	134.405	273707
WRbNe1wqXuWUlW9n	6ForyBso37QPHoEM06IDwK	35.0	2016	0.5870000000000001	0.679	7.0	0.0	0.873	134.941	211914
WRvvdomVdDrx2JGR	7MKFtAnWUeJBYTXZCsHQxH	39.0	2010	0.434	0.8109999999999999	11.0	1.0	0.531	84.852	229373
WUIxdTis8WADsC2R	4kreL49xOapJRVTKl2OcmQ	40.0	1998	0.69	0.812	5.0	1.0	0.879	96.021	242600
WV0nwxHxYHiHuuHS	4ZsaKPfAtfmOpe7Me1KNul	43.0	2018	0.511	0.918	2.0	0.0	0.8270000000000001	105.007	209880
WYDhkPUgu71CQnF2	5eQtR62IZ8P8qZM2pSD9Ip	43.0	2002	0.456	0.7440000000000001	6.0	1.0	0.539	85.944	283000
WYE43ndTYxkJe1Cq	6mJMvtuCMZt4XXNs5zw1zx	38.0	2002	0.512	0.645	8.0	1.0	0.283	111.015	226307
WZBN7aj0uZj0WrSY	0naFsR8jsJ0J6HWwyEp6RP	49.0	2012	0.61	0.286	10.0	0.0	0.682	142.713	224160
WZk9NsK9zECWoYku	36MF5O3oyr7RppWoG69jca	47.0	2015	0.746	0.0609	9.0	1.0	0.385	124.012	185861
WawGnPjLVgiOy0kv	6LUm2kl2txJDSAwU7qPv4K	24.0	2011	0.46	0.445	5.0	1.0	0.118	127.247	199640
WbfeopmxZRWJ0Nq6	2o2636It7Or7x075FYC4cZ	29.0	2001	0.545	0.861	9.0	1.0	0.302	127.402	274000
Wf7fTQ7IKpq92WP0	5xdIKIPt3ycpj6NAzlQOFm	26.0	2010	0.34	0.945	1.0	1.0	0.703	174.035	191373
Wftx6te9I9o8NZb0	5ilQ6xjKxxGDTrQQNDp6Tw	30.0	2003	0.3939999999999999	0.764	11.0	0.0	0.457	106.612	242067
WfxzZrui6qQqt5MA	0sQ363WVeWIrUopUnj0jTA	57.0	1993	0.3429999999999999	0.504	8.0	1.0	0.225	181.875	271227
WgtykoE4fvPTAvxW	0kRkUurmczfzSoP8f4JAVP	25.0	2014	0.634	0.7490000000000001	5.0	0.0	0.726	134.921	187977
WgysWGs9JAJ5AOkc	0aW7CSfoMBKBzLE7VerHyn	55.0	2011	0.374	0.657	11.0	1.0	0.376	74.234	223280
WhSzBbGKdGiNuDKZ	63r0zgb1q1a0N5HNKAn3Po	36.0	2016	0.387	0.747	5.0	0.0	0.105	130.186	339960
Wi5VoAGKfSo81Gio	1xuy0LhOqyRErM3PTjQfHm	47.0	2013	0.7240000000000001	0.755	8.0	1.0	0.589	99.595	203080
WiinvNsURKU6cRWE	3cGyD41slrGW1e6UZnBlxf	28.0	2013	0.203	0.3989999999999999	2.0	1.0	0.115	113.199	335311
Wk61IvnOJo8Z4PRy	4cQIbDqCZrHknxlDUjRHZ0	60.0	2013	0.436	0.871	9.0	1.0	0.71	138.743	230227
Wki1bW857l9DbmIl	4Dg0FSovv3n8IBS9QMezTp	45.0	2016	0.64	0.873	11.0	1.0	0.201	127.0	431107
Wl89uae6RBPS13kL	4YUfY5mexUui2Lo9y5agMf	43.0	2016	0.779	0.934	3.0	1.0	0.8959999999999999	103.982	145600
WljWMIhImp5Ak6dx	1GsEQy2L9RXHEgTufGWbs7	43.0	2007	0.4679999999999999	0.665	8.0	1.0	0.0383	124.994	507279
WmNqsAqDnnPVhlRS	3unwRUV5qbjMmH3NJtaODy	42.0	1978	0.742	0.6	7.0	0.0	0.954	101.92	276000
Wo7ttQito032fSkb	3J4krWOV6J3mE6tNYiaqn2	41.0	1968	0.616	0.3929999999999999	5.0	0.0	0.7490000000000001	172.238	277187
WoGhU6P6dLVhOf2M	7khsvqWYjms5UASgLb8bft	38.0	1966	0.638	0.622	1.0	0.0	0.871	130.35399999999998	146400
WpCcJXRIHyPrv2g7	4Hruh5C0Ef3y8mIcns5Y1O	47.0	2004	0.4039999999999999	0.599	2.0	0.0	0.195	136.045	271173
Wpbfmpa4OH4SgoTH	4qSPm5ad3tx81UNQdy2ml7	39.0	2016	0.4970000000000001	0.913	10.0	0.0	0.483	77.001	171886
Wpm1j7ia9Tnt0qNI	2NZMogEcTS69z6OF3eo2G9	10.0	2008	0.121	0.893	7.0	1.0	0.136	95.541	312987
WrO5G0BU9P0qNtHw	3YfNvszYpptxYtHhsyBCvO	42.0	2018	0.823	0.643	8.0	1.0	0.897	117.987	199080
Wt0PiiD7NwTNxRrt	4HAWq1kBDMLSNq5UHWD7rH	39.0	2002	0.402	0.917	8.0	1.0	0.792	193.859	159573
WvfI9nwOhK7dOlpJ	6aIECqfZJJjV6PdL9dQHpS	42.0	2004	0.56	0.6859999999999999	3.0	1.0	0.562	96.112	224533
WwSQqMIUb6Oc00oH	4tRbLfvDfnMMyiSi8YqNRj	29.0	2011	0.573	0.728	6.0	0.0	0.795	127.031	190960
WwYOybskI0qfmdOU	2oIyIjIJL581F6WNkRy1jK	26.0	1993	0.4370000000000001	0.204	1.0	1.0	0.344	114.121	31493
WwgKaReaSdCnkwgJ	4NrSECImxo220MHMY1pOTb	41.0	2009	0.275	0.8370000000000001	6.0	1.0	0.216	122.184	426000
WwvmJNsrzdFVjAfL	6ECJVE5BQqHNUfUQn55nay	33.0	2009	0.356	0.852	1.0	1.0	0.469	100.08	248253
Wx5xlRAxMCK68VdE	2SnLnIHZZp3g59qjfXD90l	21.0	2015	0.623	0.71	7.0	1.0	0.371	82.939	194727
WzRkDzyZ5sPEMYbg	0c2YpJtxWQ5oVSoPYlslLc	31.0	2015	0.518	0.626	4.0	1.0	0.391	94.013	407053
WzqlJO9bflLqwmz4	6wsrdPesGUlwqyCqUb6LFF	37.0	2010	0.508	0.977	0.0	1.0	0.556	146.987	276987
X0OHMtnviYOUJTK6	1HPzBInBPVJfSUDNLsTGGn	58.0	2010	0.614	0.7020000000000001	6.0	0.0	0.773	169.96599999999995	250547
X1BgqU5qCsUEIzuR	014Y7CPce02N9bir2M1ePw	34.0	1997	0.725	0.7170000000000001	10.0	1.0	0.731	110.165	221093
X2UxGx6A93bzmomB	73doEQBZgtkom1Iyy76dEk	35.0	2012	0.482	0.722	2.0	1.0	0.4	140.817	232416
X3Ob2U7s2c2z6gex	3iGkVOWTZ8MJR4sikK1oRI	36.0	2001	0.7170000000000001	0.789	2.0	1.0	0.879	111.508	261427
X4jFLKv9COcbfFSg	0kvtmbRTgZNJ7GPGVhC2oD	17.0	2012	0.5820000000000001	0.647	5.0	1.0	0.204	119.958	275828
X4nxFJkuUInJfArI	08OXkYqqvhE7vjTzA9fVKk	24.0	1992	0.254	0.297	2.0	1.0	0.268	93.958	299867
X5ihEDR0EaR5ZzbP	3UiuKZWtgXjeAfnfGqIeu0	37.0	1987	0.7809999999999999	0.816	1.0	0.0	0.933	116.984	256947
X6z0stFzPJyigNjn	2R5zO3Zi0Of0v1DyxusWbk	45.0	1978	0.536	0.132	8.0	1.0	0.142	113.871	169333
X77yQ5Ou8gAv1iFe	6UZVW9DjfRKrcIVco5uwc1	35.0	2018	0.4539999999999999	0.88	4.0	0.0	0.546	118.238	192307
X7Dh9IW0hk9NC6ZA	2SR1q84Cvb9R9XDoQqvcO6	20.0	2005	0.452	0.893	2.0	1.0	0.4529999999999999	98.02	208413
X7bQrZDxfVGK3aVV	6q4XLE5WeOBWftoc9gTl2P	53.0	2006	0.508	0.823	3.0	1.0	0.152	95.98	270640
X8R3mEZDTUnr5XBm	3RQO0JgvHiNHvU7QZd8R8s	33.0	2009	0.491	0.96	7.0	1.0	0.361	127.001	215627
X8defiYa8Kz7DAoL	6aHqlJuJ4rJnPSIqbxs11y	17.0	2014	0.245	0.267	6.0	0.0	0.0521	93.048	116987
X8u0eXXkELsdbmGT	4YF6ybwYsBed8uOASsq7Qp	19.0	1996	0.205	0.764	9.0	1.0	0.479	141.595	221773
X9UmKzxyEDZ0Oscc	1ueOEwIxlCAivSC8ZrA5xW	51.0	2000	0.529	0.24	1.0	1.0	0.233	131.442	236667
X9iV94SmYSXydF2J	2YR8fTkGQxpmLat4A347LS	30.0	2008	0.8	0.7020000000000001	6.0	1.0	0.5760000000000001	113.973	188880
X9zyiDeDOr6k8iUd	0UNTBB02C1aB55Fu4H63qd	56.0	2003	0.764	0.821	2.0	1.0	0.962	162.519	276596
XCx5ltUQf47lsPUI	0ehtFnPWJIYVwZhca6GBu5	26.0	2000	0.56	0.972	8.0	1.0	0.5870000000000001	92.125	182973
XD4MsKOuEImt1Gnw	6K5xY7EabiBLjd2HuBQIak	50.0	2015	0.7120000000000001	0.6940000000000001	5.0	1.0	0.643	114.975	206213
XFHsDXxIXN7gvNDb	5aqu5xhPqoOWqF71PkfgM8	69.0	2018	0.787	0.312	7.0	1.0	0.425	119.899	128888
XGx9vTA0CmrgUJb1	2ZiJidFdQ30nVJEP4u44l3	60.0	2014	0.4370000000000001	0.863	11.0	0.0	0.233	194.073	240928
XHgKLrdanxA0s0Xj	2FGMsHSG11DQkz579hd8X8	34.0	2016	0.578	0.953	10.0	0.0	0.428	139.993	198239
XINP7qUl8eKrG3uq	3OETV4hQC6Ss9vqXahRTGA	31.0	1998	0.57	0.6609999999999999	2.0	0.0	0.161	145.153	297354
XJ2J0pk40oXB3qIV	6OE6PwauZVcbVrYGAkYOfB	32.0	2012	0.498	0.929	11.0	0.0	0.3	131.017	173853
XKHHjY6ZVJUDzyV0	3T2Z0X0dJ09v5CYBmcZODu	41.0	2007	0.6659999999999999	0.552	0.0	1.0	0.565	147.94899999999996	196867
XLT9XQT48DfHAZEc	2eeyCYseTMNhUVjOHvsJEc	31.0	1970	0.648	0.662	4.0	1.0	0.6859999999999999	95.546	209333
XNBaE1My6HTgelxE	5TYndk9aIJByOPSbpSehoz	23.0	2011	0.421	0.968	8.0	1.0	0.237	163.264	235093
XNHnWBoOO7rVNYjw	1sHWIzcHkT7qm1nyRannyf	30.0	2013	0.515	0.855	8.0	1.0	0.38	114.041	252187
XOT7qMMMrmWTIo3s	68vgtRHr7iZHpzGpon6Jlo	73.0	2004	0.662	0.507	5.0	1.0	0.6759999999999999	86.412	223440
XOtPca0L9EQo5MAB	0gh07SoJO8xxnQFUllJoP3	37.0	2017	0.208	0.975	3.0	1.0	0.48	79.384	704147
XP6qQrCR6Rh9MJx5	2QSjqNJVJEiVB03Epb2mIx	34.0	1992	0.363	0.807	10.0	1.0	0.59	98.505	308570
XRD4pfJmtFF5sdHK	7538sQPlfTs4bJVRSqq9on	20.0	1995	0.7340000000000001	0.593	3.0	1.0	0.633	130.385	205933
XWb6dMzpJsNwBPYH	2KY84AxHYq1vMKMchCc9j9	34.0	2011	0.433	0.7609999999999999	0.0	1.0	0.3339999999999999	77.014	222533
XWfDJYP0AIVHgsrk	4zeiDZ0L3q0rW0M4AQs4cm	40.0	2018	0.523	0.77	5.0	0.0	0.58	96.374	295173
XXFd7xa1Z18SLhcq	7rShtR7mI2kS0JpzdeGs7k	28.0	2000	0.625	0.8009999999999999	4.0	0.0	0.752	122.936	187667
XXShp3IW8QBbI6AU	4fsyPCAb55yWiyJVbDJLr5	36.0	1998	0.789	0.753	4.0	0.0	0.81	110.544	311600
XZ5UX234jN2PARId	51fNdmmF7wOzS3BLbt5Zkp	42.0	1982	0.472	0.574	2.0	1.0	0.409	86.571	294053
XaEOPByYX0ypNdHf	4e9vNGJS0P6Fk9xSywys9b	40.0	2018	0.65	0.241	9.0	1.0	0.0369	130.102	240005
XaOkF9nMqPvSJLjg	3om2TZtosZyHlITfewpIKD	30.0	2018	0.193	0.828	8.0	1.0	0.278	84.691	256773
XaxI1bIjlYb8Te7j	0ZQ6ckgerHYM5mOUxTl99Q	51.0	2003	0.48	0.6890000000000001	4.0	1.0	0.596	117.409	187760
Xb2Fw8Hrfo3XmYeX	5yb2pWoPheGZgDCO1c6yUx	29.0	1969	0.784	0.718	6.0	1.0	0.8240000000000001	101.84	218307
XcDu72gipo0aCTDp	74ynfl766B7U99PwFOanwq	33.0	2014	0.505	0.8590000000000001	4.0	0.0	0.575	87.985	265383
Xcn0ZCuNigtDbl36	2bNsGf3k5MM4yMSwXXNeRA	17.0	1983	0.245	0.638	4.0	1.0	0.183	80.357	218533
Xeg0EdihyYTTUHpr	0TZ1MAPCWb2jpaKzS5Muyz	48.0	2003	0.652	0.897	8.0	1.0	0.913	134.923	209973
XfLJdTZTQvc34XtI	3ViCqEv1cBIcxddLzPieQF	31.0	2018	0.506	0.913	1.0	0.0	0.155	100.004	238773
Xfq4FrvagN2XWrwq	2PAol2oDdGSHys8hc0gtLX	30.0	1992	0.503	0.637	11.0	0.0	0.366	113.871	267307
XhMbZeGuHJrd7GPE	7yFriaMZHcu7efVlTP2D5v	26.0	2016	0.412	0.852	7.0	1.0	0.349	134.082	227760
Xhlj1OVrv5reghaz	68QcquxCS39cQGTsRrJWIR	67.0	2018	0.7490000000000001	0.418	9.0	0.0	0.307	147.887	153887
XijoqZiHbjyhkbwc	6bM3GKo47KVgvj3gHdWS0U	57.0	2015	0.7170000000000001	0.907	4.0	0.0	0.401	107.051	232693
Xj5OonKAGqQ8xWKs	0J5g6MjaeNiO6M39eR4i59	18.0	1997	0.479	0.322	2.0	1.0	0.0943	115.14	371093
Xj7BqM7MQrUzXvFF	2im8Pxe6JuPf6dhpxhl2nX	55.0	2011	0.7140000000000001	0.5329999999999999	4.0	1.0	0.631	118.107	182613
Xjo2ZwkRSpC4xy6d	2bwvIrD9qzR39vHHvYDasm	44.0	2010	0.362	0.987	4.0	1.0	0.52	195.063	154960
XjrCcpfyMwX5qSaQ	7wuqiYtFp07e2UsAR4As7H	17.0	2017	0.741	0.385	8.0	0.0	0.76	93.985	186806
XkDpzfspMLx0paAe	3mBROtKxM1QTRv98X1dArZ	35.0	2016	0.513	0.775	6.0	1.0	0.475	130.01	223385
Xm2nNsTpuaydpaSd	5M8cQwYQauD6OmIyII8rZ0	22.0	2014	0.713	0.5870000000000001	2.0	1.0	0.59	117.966	205453
Xm7JGY7FHpa2ZZ17	34v65Mqjr7e2qJUCpsmhJk	32.0	1997	0.42	0.974	8.0	0.0	0.318	107.918	136667
XmbmtmCRZ9c6mVUf	2X636tMqHSGOQCC9N39AfW	13.0	2009	0.629	0.498	7.0	1.0	0.627	112.022	199653
XmpF2EKY6mW7LMy9	048rIiP977BBiepIeLKaYA	46.0	2016	0.521	0.93	0.0	1.0	0.3379999999999999	130.039	226067
XnfPW7kGspnUiKjT	5BWmh4fBjvaSJsB1mTMQWi	22.0	2018	0.754	0.6890000000000001	1.0	1.0	0.282	146.03	178008
Xnrqj9qzUNzw6WEP	7nY8fkDi2zmlQQHGSN9U9m	56.0	2011	0.281	0.534	8.0	0.0	0.217	78.77	299840
XovGsNryRMzXh5UI	6gDXbcILAyBa2skSdbUYq7	62.0	2006	0.327	0.295	4.0	0.0	0.143	148.57399999999996	243373
XpeKpRw6DGUKETqv	5ci7xVR94didqCdSdL3EUK	40.0	2018	0.491	0.488	1.0	1.0	0.0645	75.968	288440
XpfqjEDHABwecCEe	64XSAtXpCJUmadm3fkpH4z	52.0	1996	0.5589999999999999	0.504	7.0	1.0	0.479	89.051	340173
XrfKzYK6gm6goVJ4	0phAx12SI8oWN1AmhyceSQ	46.0	2007	0.6759999999999999	0.7509999999999999	4.0	0.0	0.758	89.041	250600
Xtxq4qK0cSwXdApu	19AvYEenkh9jnzYYcWoupc	29.0	2010	0.691	0.41	7.0	1.0	0.545	75.044	211187
XuyvebCVAj3KNSQp	5ACDC1gxAUXYDWherVKOiX	47.0	1996	0.318	0.984	1.0	0.0	0.716	177.229	147173
XxfUBJhGRz11ph3G	29wJiSQcze8HEmxkUQykyp	66.0	1986	0.457	0.487	7.0	1.0	0.139	136.596	272133
XxqYorEDvBGUqOM7	1tWYL8x0ZSNTsaRGGQLokS	26.0	2015	0.593	0.8370000000000001	10.0	1.0	0.487	96.072	191373
Xxtpr3xWO2fyLaKr	3MpR460YBQfy8WJLQZghuD	43.0	2011	0.564	0.95	4.0	1.0	0.514	110.034	204520
XyEANkAxngswc0yh	0SWvV3cp0Hg5QLamPXtm88	19.0	2007	0.66	0.5589999999999999	0.0	1.0	0.481	123.97	252907
XyF5lIv8kduBDuBz	496yE7Yi0gUAt7rkGVN4op	29.0	1976	0.624	0.251	7.0	1.0	0.4	110.705	259267
XyPYRpq00jnRmG5M	7l0Lr7Tl4Gt8hQj4v3rwtf	56.0	2011	0.235	0.965	2.0	0.0	0.322	185.278	231840
XyXF3BrU92Jdibar	01MhW3mxsCg2Jrz6HNOZUA	39.0	2013	0.693	0.8740000000000001	8.0	0.0	0.935	124.067	220883
XzFPEoF7oPvvH01t	64003fAAbyRqenrDKa6BdI	40.0	1996	0.7390000000000001	0.45	3.0	1.0	0.428	80.488	223800
XzjSiD0wxYgp8LQI	6u8aLbX970fWKDP1s7L8i6	30.0	2012	0.46	0.877	5.0	0.0	0.49	114.975	304867
Y2LFpvsH3nRdyySb	3HwQeHdIeBqiMltNdz6Obm	7.0	2010	0.7909999999999999	0.409	8.0	0.0	0.555	94.004	172667
Y2m4UPJQmT8sybBw	7iOX1fIesxEQUoSChli4Y0	34.0	2014	0.622	0.601	1.0	1.0	0.4379999999999999	141.931	245599
Y2p6SqRJtr9S4EDg	3GkclSNFTsqpTZJhzK9FCy	32.0	1998	0.6809999999999999	0.726	9.0	0.0	0.733	147.925	333960
Y3yPxy0rLpkGzpjN	6asGM97rckVIu70acf84rW	18.0	2012	0.215	0.867	5.0	1.0	0.245	91.851	627613
Y44gEaRDyaqmjGTY	3PyU9zQy9WtlX8jlxXCFLX	31.0	2003	0.284	0.965	0.0	1.0	0.0904	118.589	213200
Y4mIPBaETsfRTt8O	02l8wXmb9gtuj5tiHBEaip	35.0	2007	0.8079999999999999	0.703	6.0	1.0	0.85	88.95200000000001	221787
Y5DoDukI6GLbSm0B	7mPx5N0Yg9s5U0Cd13WA8q	55.0	2005	0.753	0.47	9.0	1.0	0.823	92.228	260387
Y8DU49f9VsUXi2gq	2XSbOCIb2R9rTatbU2eZbF	30.0	2007	0.361	0.619	3.0	1.0	0.584	148.47899999999996	255320
Y8RhM265A3Xcfpgr	6Nc3KauZ5OOk7ogX7h5HhO	32.0	2013	0.41	0.867	11.0	1.0	0.2689999999999999	130.075	279880
Y8XwpDYUHZrrgSqZ	1rRhsJnK27TMvWY4JaoYux	29.0	2014	0.55	0.565	4.0	1.0	0.312	84.176	207080
YBpLqDWGVHDqkWgY	3pi27Gt4NetgWmEMFOCjBQ	43.0	1998	0.631	0.7929999999999999	8.0	0.0	0.826	175.81400000000005	266667
YEPwnoI0DEno84Ud	7dnuiF2NqOhStTeTbmrMbE	26.0	1983	0.627	0.588	4.0	1.0	0.8390000000000001	106.027	264493
YEyEXbvN5DiPsUuC	5DNyoHl6EZmf8jCRMIkcsv	38.0	2001	0.532	0.863	5.0	1.0	0.8140000000000001	150.067	184867
YFS3vFgJzywJ44sM	6mEDMe0zG5pYrsRxizjauk	39.0	2011	0.654	0.922	1.0	1.0	0.669	127.047	242587
YH7YNepPDtOyH2J6	4ioGUGSa2F06jamUHnihdI	33.0	1993	0.1969999999999999	0.6409999999999999	8.0	1.0	0.282	145.43	470000
YIwwkANsjfq6Ixxg	50aMUCRkwfaHn6M3CC1bOF	28.0	2002	0.4539999999999999	0.433	11.0	1.0	0.107	125.513	328707
YJBNDgD77MYOmKW4	1GSv7gDs1cz0RuXQLwKIJU	12.0	2014	0.569	0.6859999999999999	2.0	1.0	0.451	130.02200000000002	197438
YJXadfyRUMKKdAeW	4jV7TPCxNDcR6ILr4DgG9J	33.0	1993	0.444	0.988	7.0	1.0	0.131	184.003	239253
YKTnZCH4ynRi5GAW	6Hk49EZCW2HGJx20LWaQPF	29.0	1998	0.6679999999999999	0.6970000000000001	5.0	0.0	0.6809999999999999	100.008	277000
YLMjXnE6SVNEFIWS	3AcTkjcmPD0SROp1AYGsOD	26.0	2015	0.7390000000000001	0.937	7.0	1.0	0.823	152.951	185373
YNGtvAPPX6sEwkDo	0b7Jv9sLr3NwuugoUkY13S	45.0	2018	0.711	0.733	1.0	1.0	0.5429999999999999	139.012	212718
YNfLuYjyPg7hul1W	6ZeQp2XTOiPCePWRfCHSo5	52.0	2013	0.422	0.321	5.0	1.0	0.28	78.533	196347
YOabjQSheRMlzH8W	0oBfrjRtYaCi82cAiHuo5W	35.0	2012	0.515	0.487	11.0	1.0	0.47	145.071	232320
YOvI3wCnPDPTBWRn	3etPTXfqRt405rjbaNKMgJ	26.0	1996	0.544	0.652	2.0	0.0	0.47	120.339	240977
YRITQ7o80HnaO5vC	2bqQqCHnS5mydiCgn9dKzh	28.0	2017	0.612	0.7020000000000001	0.0	1.0	0.7859999999999999	93.025	202467
YRbjQMZRfGEjQphC	0Xx3WMS1FmcmgiS7LYjbQF	11.0	2005	0.588	0.521	4.0	0.0	0.336	124.028	254920
YT1ZsHvpwaukvRQv	5pjWzUc1tVcewUTdDJd6Ce	60.0	2013	0.877	0.542	2.0	1.0	0.509	111.474	266704
YT3RGZjtj6Dx2OUP	337KFECQCHct3xuPARuw7W	5.0	2005	0.4539999999999999	0.7090000000000001	5.0	1.0	0.27	140.696	199640
YWmXlDp3BjUTmkbx	4LIqZhC3uSlyaXIWsPBgZg	25.0	1964	0.498	0.535	7.0	1.0	0.631	115.108	194707
YYRldwLD7DjPA2nw	5Ar7TB13XZYF6sDb6RoyWz	41.0	2010	0.873	0.487	6.0	1.0	0.615	95.254	257680
Ybs6GIR658H9lZuw	4kvdX9zzsix7jYHsRVkVUH	54.0	2003	0.414	0.5720000000000001	8.0	1.0	0.16	145.184	228280
YeFEkU1qnrrZ4kfp	2gliw3L0oa4w8LqaHploje	60.0	1979	0.499	0.637	4.0	1.0	0.815	169.11900000000003	352920
Yew4sg3Mh8KG3dXe	4WCN7nHOnR0WHOukYvhVY8	27.0	2017	0.141	0.992	1.0	1.0	0.0699	159.989	223067
Yg5schEVH4fRgOyG	77JbeEezKoH1w38l2zLFGM	39.0	2017	0.484	0.979	8.0	1.0	0.386	106.991	241778
Yh13mIYh6qCVvGZM	6kyxQuFD38mo4S3urD2Wkw	57.0	1999	0.487	0.2789999999999999	6.0	0.0	0.162	139.362	237027
YivNVMYSCFtwBRqR	1mD0LxzCdfathf6j7xMp7b	41.0	2004	0.254	0.921	6.0	0.0	0.235	175.047	339780
YkL4t56PdbuX7rjh	48dsRNpAOKGvxaa9qHuRqZ	20.0	2008	0.282	0.296	9.0	1.0	0.201	77.544	274800
YkfxTMmU5Ann2bc7	0PIQF15Jp7HwouZPLqPj8b	39.0	2018	0.8290000000000001	0.755	11.0	1.0	0.952	100.016	186093
Ykpm9MuRdJwU6u1f	2QpRkbKIDblZ6cCfYk1hLw	17.0	2017	0.423	0.8420000000000001	4.0	0.0	0.198	139.83100000000002	224960
Ykx3FlTjYOihRjJd	7HRv1sYuwgoea1m0JRvChV	65.0	2017	0.8079999999999999	0.647	11.0	0.0	0.29	110.036	266000
Yl2c52gxOqI3Zaz1	4H9637mkUDyk9Rq0WgDEwc	46.0	2007	0.924	0.6509999999999999	7.0	1.0	0.898	126.947	261920
YlPjPW1RVvfx7E5j	5BuQz9w3QYnX86Vt5YAfKm	30.0	2009	0.435	0.95	2.0	1.0	0.583	159.963	216920
YmQ3Kgb9mBdUzqUL	5F47mciLb9K7vMTh9ocVvn	28.0	2012	0.6409999999999999	0.8590000000000001	8.0	1.0	0.7020000000000001	143.013	208600
YnCZAEuMzX6tugzs	1erRDf98WX0VllciGPYO1H	47.0	1991	0.3720000000000001	0.961	9.0	0.0	0.159	115.336	198227
YppWsOzRTs7XtsNI	3WYEZgK2Ux2Qvm3HK96cDG	41.0	2007	0.541	0.64	11.0	0.0	0.639	93.049	191893
