id	genre
XzFPEoF7oPvvH01t	['rock', 'indie rock', 'alternative rock', 'singer songwriter', 'pop', 'spoken word', 'downtempo', 'soft rock', 'indie pop', 'progressive rock', 'pop rock', 'trip hop']
XzjSiD0wxYgp8LQI	['doom metal', 'black metal', 'melodic black metal', 'metal']
Y2LFpvsH3nRdyySb	['rap', 'underground hip hop']
Y2m4UPJQmT8sybBw	['rock', 'alternative rock', 'album rock', 'post punk']
Y2p6SqRJtr9S4EDg	['soul', 'pop', 'quiet storm', 'hip hop', 'downtempo']
Y3yPxy0rLpkGzpjN	['black metal', 'atmospheric black metal', 'folk black metal']
Y44gEaRDyaqmjGTY	['hardcore', 'metalcore', 'post hardcore', 'metal', 'punk', 'experimental', 'melodic hardcore', 'emocore']
Y4mIPBaETsfRTt8O	['soul', 'blues', 'pop', 'singer songwriter', 'jazz', 'neo soul']
Y5DoDukI6GLbSm0B	['ska', 'rock en espanol', 'latin', 'rock', 'jazz', 'pop', 'reggae', 'world', 'spanish rock', 'exotica', 'salsa', 'rock nacional', 'reggae fusion']
Y8DU49f9VsUXi2gq	['rock', 'indie rock', 'folk rock', 'folk', 'singer songwriter', 'pop', 'country', 'alternative rock', 'alternative country']
Y8RhM265A3Xcfpgr	['indie rock', 'pop', 'synthpop', 'rock', 'new wave', 'indie pop', 'noise pop', 'post grunge', 'shoegaze', 'art rock', 'electropop', 'grunge', 'electroclash', 'world', 'indietronica', 'futurepop', 'alternative dance', 'electronic rock']
Y8XwpDYUHZrrgSqZ	['country', 'folk', 'singer songwriter']
YBpLqDWGVHDqkWgY	['soul', 'funk', 'classic soul', 'smooth jazz', 'pop', 'jazz', 'reggae', 'motown', 'rhythm and blues', 'neo soul', 'electro jazz']
YEPwnoI0DEno84Ud	['rock', 'alternative rock', 'soundtrack', 'punk', 'singer songwriter', 'lo fi', 'post punk']
YEyEXbvN5DiPsUuC	['rock', 'hard rock', 'alternative rock', 'grunge', 'post grunge', 'metal', 'hollywood', 'pop', 'progressive rock', 'alternative metal', 'nu metal']
YFS3vFgJzywJ44sM	['pop', 'indie pop', 'art pop', 'pop soul', 'soul', 'jazz', 'alternative rock', 'alternative pop', 'alternative dance', 'sophisti pop', 'jazz pop', 'retro soul']
YH7YNepPDtOyH2J6	['power metal', 'metal', 'progressive metal', 'melodic metal', 'hard rock', 'progressive power metal', 'neo classical metal', 'symphonic power metal']
YIwwkANsjfq6Ixxg	['power metal', 'symphonic metal', 'metal', 'melodic metal', 'symphonic rock', 'melodic power metal', 'progressive metal', 'opera metal', 'rock', 'symphonic power metal', 'german metal']
YJBNDgD77MYOmKW4	['post punk', 'dream pop']
YJXadfyRUMKKdAeW	['thrash metal', 'metal', 'groove metal', 'speed metal', 'death metal', 'rock', 'metalcore', 'punk', 'hardcore', 'hard rock']
YKTnZCH4ynRi5GAW	['pop', 'soul', 'rock', 'r b', 'jazz', 'hip hop', 'country', 'easy listening']
YLMjXnE6SVNEFIWS	['pop']
YNGtvAPPX6sEwkDo	['pop', 'electropop']
YNfLuYjyPg7hul1W	['pop', 'soundtrack', 'rock', 'alternative rock', 'indie pop', 'indie rock']
YOabjQSheRMlzH8W	['singer songwriter', 'folk', 'indie pop', 'pop', 'experimental', 'electronica', 'indie rock', 'folktronica', 'rock', 'violin', 'britpop']
YOvI3wCnPDPTBWRn	['rock', 'indie rock', 'alternative rock', 'pop', 'rap', 'indie pop', 'singer songwriter', 'easy listening', 'soft rock', 'glitch', 'pop rock', 'poetry', 'post grunge']
YRITQ7o80HnaO5vC	['experimental', 'singer songwriter', 'chamber pop', 'art pop']
YRbjQMZRfGEjQphC	['pop', 'rock', 'lounge']
YT1ZsHvpwaukvRQv	['soft rock', 'yacht rock']
YT3RGZjtj6Dx2OUP	['experimental', 'singer songwriter', 'indie rock']
YWmXlDp3BjUTmkbx	['folk', 'blues', 'folk rock', 'rock', 'classic rock', 'soul', 'singer songwriter', 'rock and roll', 'jazz', 'pop', 'country', 'alternative rock', 'indie pop', 'indie rock', 'hard rock', 'progressive rock', 'album rock', 'country rock', 'soft rock', 'blues rock', 'boogie']
YYRldwLD7DjPA2nw	['hip hop', 'rap', 'hardcore hip hop', 'afrikaans', 'experimental hip hop']
Ybs6GIR658H9lZuw	['pop', 'pop rock', 'rock', 'soft rock', 'country', 'classic rock', 'hip hop', 'singer songwriter', 'easy listening', 'chill out', 'idol']
YeFEkU1qnrrZ4kfp	['soul', 'motown', 'rhythm and blues', 'quiet storm', 'pop', 'easy listening', 'jazz', 'lounge', 'classic soul', 'blues', 'r b']
Yew4sg3Mh8KG3dXe	['metal', 'death metal', 'brutal death metal']
Yg5schEVH4fRgOyG	['post hardcore', 'rock', 'hardcore', 'emo', 'screamo', 'emocore']
Yh13mIYh6qCVvGZM	['alternative rock', 'rock', 'progressive rock', 'indie rock', 'britpop', 'space rock', 'art rock', 'emo']
YivNVMYSCFtwBRqR	['metal', 'rock', 'electronica', 'video game music', 'melodic metal', 'c64', 'power metal', 'hard rock', 'instrumental rock', 'industrial metal', 'bitpop', 'demoscene']
YkL4t56PdbuX7rjh	['dark cabaret', 'singer songwriter', 'cabaret', 'alternative rock', 'chanson', 'rock', 'indie pop']
YkfxTMmU5Ann2bc7	['funk']
Ykpm9MuRdJwU6u1f	['metal', 'rock', 'gothic metal', 'symphonic metal']
Ykx3FlTjYOihRjJd	['hip hop', 'pop rap', 'alternative hip hop']
Yl2c52gxOqI3Zaz1	['electro', 'electropop', 'electroclash', 'pop', 'electronica', 'french pop', 'hip hop', 'synthpop', 'new wave', 'world', 'techno', 'house', 'indietronica', 'nu electro']
YlPjPW1RVvfx7E5j	['alternative rock', 'modern rock', 'post grunge']
YmQ3Kgb9mBdUzqUL	['reggae fusion', 'dub', 'indie pop', 'indie rock', 'alternative dance']
YnCZAEuMzX6tugzs	['thrash metal', 'death metal', 'metal', 'groove metal', 'rock', 'hardcore', 'speed metal']
YppWsOzRTs7XtsNI	['pagode']
YuInfbXLQ5tMk2fe	['synthpop', 'pop', 'new wave', 'electropop', 'dance pop', 'futurepop']
YuXv0h1L3e0KLBFt	['psychedelic rock', 'garage rock', 'rock', 'rock and roll']
Yy1P1AXo7BgZPlon	['pop', 'dance pop', 'house', 'trance', 'electronica']
Yy57QTozBZtgg7du	['alternative metal']
YzAbpq7RBs7sSjwK	['shoegaze', 'dream pop', 'post rock', 'experimental', 'indie rock']
YzPwMqQZt7OWN2yp	['classic rock', 'rock', 'hard rock', 'funk', 'blues rock', 'funk rock']
YzXWwWKeFMKNgkU7	['electronica', 'indie pop', 'electro', 'pop', 'lo fi']
YzfpVoUPlOhBoRGx	['singer songwriter', 'pop', 'rock']
Z0ev5wgPd54rliaY	['indie pop']
Z1BvJR4W7wpkj5jh	['reggae', 'roots reggae']
Z1puf19RRObqRc0h	['pop', 'electropop', 'girl group', 'teen pop', 'talent show']
Z3DvFRRHNOweIxVt	['punk']
Z5jzazK8kZUakI3o	['pop', 'britpop', 'boy band', 'pop dance', 'r b']
Z5zVTAyzdTi7hMUn	['alternative rock', 'space rock', 'rock', 'pop punk', 'emo', 'indie rock', 'progressive rock', 'soundtrack', 'punk']
Z7BVpQKC74ikxwrx	['alternative rock', 'rock', 'latin rock', 'brazilian rock']
Z7Jm3Zvo8zboXwhY	['pop', 'rock', 'punk', 'pop punk', 'alternative rock', 'pop rock']
Z9IogtTgXNKJJVcn	['post hardcore', 'metalcore', 'metal', 'rock', 'punk', 'alternative rock', 'hard rock', 'dubstep', 'alternative metal', 'emocore', 'hardcore punk', 'trancecore', 'brostep', 'deathstep', 'melodic metalcore']
Z9NxuSB7oMKInvSe	['pop', 'soul', 'new romantic']
Z9buo48YjTcqqNrW	['rock', 'indie rock', 'britpop', 'alternative rock']
ZAf1iz5crgmiHq4P	['grunge', 'rock', 'alternative rock', 'hard rock', 'alternative metal', 'stoner rock', 'metal', 'classic rock', 'rockabilly', 'gothic metal', 'psychedelic rock']
ZB4EiZPVttA4uuRI	['future house']
ZBs7BYWTCleOhxD0	['jovem guarda', 'bossa nova', 'mpb', 'samba']
ZBzWlry94rD4HGtP	['alternative rock', 'rock', 'hard rock', 'alternative metal', 'nu metal', 'metal', 'post grunge', 'grunge', 'gothic rock', 'metalcore', 'christian rock', 'modern rock', 'melodic metal', 'melodic hard rock', 'modern hard rock']
ZDsvrVKxDznO4WDq	['punk', 'hardcore punk', 'hardcore', 'rock', 'alternative rock', 'grunge']
ZDufThw6Hw6vCGNz	['ambient', 'pop', 'jungle']
ZFcUHau7U6SS7RRh	['blues', 'singer songwriter', 'rock', 'jazz', 'folk', 'experimental', 'folk rock']
ZH9aslSOybQGjec7	['experimental', 'industrial', 'dark ambient', 'ambient', 'downtempo', 'electronica', 'new wave', 'experimental rock', 'world', 'drone', 'synthpop', 'gothic metal', 'deep ambient']
ZHQjN3THZhKRRItk	['alternative rock', 'indie rock']
ZHb6P1WhuRwNm4U2	['indie pop', 'singer songwriter', 'pop', 'folk', 'indie rock', 'rock', 'lounge', 'electronica', 'downtempo', 'easy listening', 'experimental', 'pop rock', 'lo fi', 'alternative rock', 'electropop', 'soft rock', 'alternative pop']
ZHyA8gmdsY9rvn7x	['new age', 'ambient', 'electronica', 'world', 'trance', 'experimental', 'world fusion']
ZKXTWdDMiiTm2C4j	['alternative rock', 'rock', 'experimental', 'indie rock', 'post punk', 'noise rock', 'noise', 'grunge', 'experimental rock', 'art rock', 'no wave', 'post rock', 'hard rock', 'progressive rock', 'blues', 'shoegaze', 'avant garde', 'industrial rock', 'garage rock']
ZLN3e0k2wN7RAT8a	['indie pop', 'indie rock', 'pop', 'rock', 'experimental', 'psychedelic pop', 'funk', 'experimental pop', 'elephant 6']
ZRCm1vr7lF5axxUX	['pop', 'operatic pop']
ZSdjXRSSTrQM4ONP	['pop']
ZUcUt00HzJJrH0l4	['rock', 'classic rock', 'punk', 'pop', 'blues', 'folk', 'singer songwriter', 'album rock', 'rhythm and blues']
ZVUArIJVocWSm2DI	['alternative rock']
ZVVd8SCDX0vgDyTk	['singer songwriter', 'pop', 'accordion', 'indie pop', 'rock', 'indie rock', 'easy listening', 'alternative pop']
ZVjUg4rlqeq2zk7C	['synthpop', 'pop', 'indie pop', 'psychedelic pop', 'new wave', 'modern rock', 'alternative pop']
ZVpQbENHdsVNc5nj	['pop', 'glam rock', 'disco', 'rock', 'soundtrack', 'britpop', 'house', 'electronica', 'country', 'indie rock', 'electro', 'anime', 'novelty']
ZWbE3A6VF42VL6RT	['classic rock', 'rock', 'blues', 'soul', 'blues rock', 'pop', 'soft rock', 'funk', 'pop rock']
ZXdbWfoEAszI5hfx	['doom metal', 'metal', 'rock', 'hard rock', 'rock and roll']
ZXuQR3cpYYzK079G	['alternative rock', 'grunge', 'rock', 'hard rock', 'britpop', 'chill out', 'lullaby']
ZbHnora5vVkcoHtk	['art pop']
ZbpkHgAWTYhnBNIP	['alternative rock', 'rock', 'hard rock', 'metal', 'post grunge', 'grunge', 'emo', 'soft rock', 'alternative metal', 'modern rock', 'post hardcore']
ZfaLwOqkxDjobnL3	['indie rock', 'rock']
ZgIyy62a8WNhlsvL	['singer songwriter', 'pop', 'rock', 'soul', 'pop rock', 'blues']
ZhCpr6rRtB0kKrQg	['rock', 'pop rock']
ZhK2fvEMyTR7RLma	['alternative metal', 'alternative rock', 'post rock', 'shoegaze', 'metal', 'post metal', 'rock', 'emo', 'nu metal']
ZjXaL0Esf2zyFwGx	['rap', 'hip hop', 'pop', 'parody', 'detroit hip hop', 'comedy']
ZkfhgDP1AjItvoTw	['blues', 'harmonica blues']
ZldiLYHpQmfOnCoP	['punk', 'rockabilly', 'rock', 'ska', 'grunge', 'psychobilly', 'horror punk', 'indie rock']
ZlvX11EItz0KwBEw	['rap', 'hip hop', 'beats', 'hardcore hip hop', 'hip pop']
ZmIvJUGedwPqUIFh	['rock', 'alternative rock', 'hard rock', 'alternative metal', 'metal', 'post grunge', 'nu metal', 'trance', 'punk', 'emo', 'rap', 'eurodance', 'funk rock']
ZmVDCi3AzxElzcbg	['progressive rock', 'experimental', 'art rock', 'alternative rock', 'singer songwriter', 'experimental rock']
ZmXHCROopvjj4Ff0	['hip hop']
Zmb8idzkHjVyKSzG	['folk', 'singer songwriter', 'rock', 'avant garde', 'folk rock', 'classic rock', 'jazz', 'pop', 'progressive rock', 'gypsy', 'jazz rock', 'psychedelic folk']
ZnaeLynPiBOau473	['progressive metal', 'power metal', 'progressive power metal']
Znfj2Pgh3NGZ7J2b	['grunge', 'alternative rock', 'rock', 'hard rock']
ZoYYYz8yRVC2cmaC	['singer songwriter']
ZotwZPPCRVHcu0fD	['ambient', 'electronica', 'spoken word', 'trip hop', 'downtempo', 'ambient techno', 'experimental', 'progressive rock']
ZrsdL1dzzsBPVZKO	['post hardcore', 'metalcore', 'pop punk']
ZsDuTbSasoyF0wN8	['mpb', 'pop', 'nova mpb']
ZtK8ZKKV92KEXuj5	['singer songwriter']
ZtXQAF1r6OPFLBX4	['pop', 'electropop', 'electroclash', 'dance pop', 'funk', 'r b', 'synth funk']
Zvcu0WYWVNxuUqZZ	['experimental', 'avant garde', 'experimental rock', 'soundtrack', 'rock', 'indie rock', 'hard rock', 'world', 'tango', 'french folk', 'tarantella', 'asmr']
Zw3wuV2iohaJKKFX	['post hardcore', 'screamo', 'emo', 'rock', 'emocore', 'alternative rock', 'hardcore']
ZwH79vuG2oserzc4	['pop punk', 'midwest emo']
ZyxB4pFxGdGMoBQ2	['progressive rock', 'ska', 'reggae', 'ska punk', 'pop', 'rock', 'experimental']
ZzVzT19g8bLDuQX4	['indie rock', 'britpop', 'experimental', 'rock', 'punk', 'alternative rock', 'grime', 'indietronica', 'post punk', 'art rock', 'beats', 'motivation']
a0cmbjjBWrf847tZ	['rock', 'pop', 'alternative rock', 'indie rock', 'indie pop', 'pop rock', 'bossa nova', 'europop', 'indie pop rock', 'sophisti pop']
a0qzcAKDGHbkL991	['soul', 'pop', 'downtempo', 'r b']
a0sdwxIrOejCr2LA	['death metal', 'swedish death metal', 'metal', 'rock', 'swedish metal', 'death n roll']
a3jE1T4CmqP4ZTf6	['pop rock', 'rock', 'pop', 'britpop', 'emo', 'uk pop', 'teen pop']
a3twwTmvU21ftPcD	['progressive metal', 'melodic metal', 'metal', 'melodic death metal', 'gothic metal', 'doom metal', 'folk metal', 'death metal', 'rock', 'hard rock', 'progressive death metal', 'prog metal']
a3yLMxFv65RrAOPl	['classic rock', 'rock', 'hard rock', 'glam rock', 'pop', 'progressive rock', 'metal', 'album rock', 'soundtrack', 'alternative rock', 'soft rock', 'folk metal', 'art rock']
a4tEo6PuwhPU7YTs	['jazz', 'pop', 'singer songwriter', 'downtempo', 'easy listening']
a59KCiWbgXwk7AY7	['pop', 'disco', 'electropop', 'electronica', 'dance pop', 'electro', 'synthpop', 'anthem', 'rock', 'singer songwriter']
a5OczTk7N77LtLPB	['jazz', 'swing', 'blues', 'ska', 'lounge', 'big band', 'western swing', 'chill out']
a6Ldr8JuWibhQdcZ	['blues', 'chicago blues', 'electric blues', 'soul', 'classic rock', 'rock', 'blues rock', 'delta blues', 'jazz', 'funk', 'metal', 'pop', 'motown', 'tribute']
aA4XDBKkg9IQ8w50	['pop', 'country', 'rock', 'schlager', 'country pop', 'electronica', 'hard rock', 'downtempo', 'easy listening', 'eurodance', 'pop rock']
aB6trI9oLGRFIxIp	['jazz']
aBduPRB3pHotIWsM	['metalcore', 'post hardcore']
aC6Ayj7JjDNa6oIg	['country']
aDPVc0tZExJbTX7h	['ska', 'reggae', 'soft rock', 'rock nacional', 'rock']
aDmkVm3tw77b5Skv	['folk rock', 'singer songwriter', 'classic rock', 'rock', 'pop', 'folk', 'soft rock', 'hard rock', 'album rock', 'easy listening', 'blues', 'blues rock', 'southern rock']
aGenGqyAioKQzm71	['rock', 'hard rock', 'stoner rock', 'psychedelic rock', 'alternative rock', 'classic rock', 'indie rock', 'progressive rock', 'metal', 'garage rock', 'alternative metal', 'rock and roll', 'stoner metal', 'punk', 'heavy psych']
aHMdjdbj5w82uMHU	['post hardcore', 'punk', 'hardcore', 'rock', 'alternative rock', 'emocore', 'indie rock', 'hard rock']
aHlbJEvldwtyzLqz	['folk', 'singer songwriter', 'indie folk', 'lo fi', 'slowcore', 'dark folk']
aIHkRpvDISfojoSC	['indie rock']
aIoW8AqUp4V8oqLi	['emo', 'singer songwriter', 'rock', 'indie rock', 'acoustic rock', 'chill out', 'alternative rock', 'pop', 'folk', 'pop rock', 'pop punk', 'emocore']
aJc2iUAYrCaf0GQE	['power metal', 'progressive metal', 'symphonic metal', 'metal', 'melodic power metal', 'melodic metal', 'symphonic power metal', 'rock', 'speed metal', 'oriental metal', 'hard rock', 'progressive rock', 'world', 'prog metal', 'progressive power metal']
aJkXYdcQJhS7Lacy	['country', 'folk']
aKqWxytp7gAIpgws	['indie rock', 'post punk']
aLbPR5hDoabY2fOj	['post hardcore', 'rock', 'alternative rock', 'progressive rock', 'instrumental rock']
aNZBvg6HK506YMMC	['hard rock', 'pop punk']
aPI5DLNVHtXLLZlO	['r b', 'hip hop', 'pop', 'soul']
aPIHQ5FrkcywhYs6	['pagode']
aPelENX8G49Gj6oj	['rock', 'psychedelic rock', 'alternative rock']
aQWoxvBsHigMW7Xf	['gothic metal', 'metal', 'alternative metal']
aQXggFPoMfftph16	['alternative metal', 'alternative rock', 'screamo', 'soundtrack', 'metal', 'hardcore', 'ska', 'post grunge', 'post hardcore', 'video game music', 'wrestling']
aRgCqi8DP1hZ9SHY	['gothic rock', 'pop', 'anime', 'j pop', 'emo', 'comedy', 'rock', 'gothic metal', 'symphonic metal', 'visual kei', 'power metal', 'metal']
aS1H3lmbYp2EfnbA	['singer songwriter', 'latin', 'violin', 'trova', 'cantautor', 'pop folk', 'ocean', 'rock uruguayo']
aTfX7lU02rONUf1A	['grunge', 'rock', 'alternative rock', 'indie rock', 'hard rock', 'blues', 'chill out']
aUeTyLDIpE8XdDK9	['screamo', 'post hardcore', 'emocore', 'metalcore', 'emo']
aW3givmbLaQpko2G	['garage rock', 'lo fi', 'rock', 'garage rock revival', 'psychedelic rock']
aX0UYSKe6NkamxVU	['doom metal', 'metal', 'melodic death metal', 'death metal', 'melodic metal']
aXp4lZRYZx0XkTF3	['singer songwriter', 'rock', 'pop', 'piano rock', 'folk', 'drama', 'alternative rock', 'chamber pop']
aYfhVF6MlwbLPm0i	['pop', 'hip hop', 'r b', 'soul', 'reggae', 'dancehall', 'dance pop']
aZHU5THwIvAg6JvH	['eurovision']
aaX2aM1B0z0l4qnJ	['pop', 'singer songwriter', 'hollywood', 'electronica']
aava9gRPcQ7mO6A3	['melodic death metal', 'death metal', 'swedish metal', 'metal', 'gothenburg metal', 'melodic metal', 'thrash metal', 'dark ambient', 'symphonic metal', 'swedish death metal', 'symphonic death metal', 'symphonic melodic death metal']
acRcYe7lAKDHr5ca	['stoner rock', 'grunge', 'rock', 'alternative rock', 'metal', 'experimental', 'alternative metal', 'stoner metal', 'sludge metal', 'drone metal', 'soundtrack', 'ambient', 'noise rock', 'hard rock', 'doom metal', 'avant garde']
acXQK7PHbHaPNdSK	['pop', 'latin']
aetAq0HPCsGVqJ7G	['deathrock']
afmSDk2caOd8CCfx	['pop', 'disney']
ahLNFBTNw4IljKbb	['indie rock', 'rock', 'alternative rock', 'folk', 'indie folk', 'country', 'experimental rock', 'art rock', 'alternative country', 'pop', 'classic rock', 'metal', 'rockabilly', 'punk', 'power pop', 'singer songwriter', 'contemporary folk', 'sleep', 'garage rock', 'glam rock', 'rock and roll', 'worship']
aj0xceMGXSgd04G4	['grunge', 'alternative rock', 'rock', 'hard rock']
ajY2DyuWBZwq1ljE	['emo', 'emo punk']
ajvHWbaGX7Lg0HMf	['rock', 'alternative metal', 'christian rock', 'alternative rock', 'hard rock', 'symphonic rock', 'pop', 'downtempo', 'southern rock', 'christian metal']
akpfejkAf7W9l0eO	['emo', 'indie rock', 'alternative rock', 'rock', 'pop punk', 'emocore', 'punk', 'indie pop', 'midwest emo']
apX5C2ITLnYHUBnI	['pop rock', 'j rock']
aqk9E3NGwkOohKr4	['britpop', 'rock', 'alternative rock']
assJZR0Et3CPmcQy	['latin', 'reggae', 'world', 'ska', 'pop', 'rock', 'electronica', 'soul', 'alternative rock', 'folk', 'folk rock', 'southern rock', 'world fusion', 'latin rock']
atOPJOcBxoTaNZAK	['pop', 'chamber pop', 'downtempo', 'trip hop', 'alternative rock', 'ambient', 'indie pop', 'new wave', 'easy listening', 'indietronica', 'art pop']
aui0FvvvRh0v0xSG	['electropop', 'pop']
avixVtq7MQdQtnTU	['electro house']
awAh4Mi8JoKeMJRB	['pop rock', 'rock', 'christian rock']
axXJG6X7O4QMMhCf	['indie pop', 'electropop', 'pop', 'indietronica', 'alternative rock', 'world', 'synthpop', 'alternative dance']
ayIFjyaWjGMBxq7K	['pop', 'new wave', 'synthpop', 'disco', 'rock']
aznIlM22HnFPueza	['indie rock', 'rock', 'alternative rock', 'britpop', 'garage rock', 'post punk', 'punk', 'modern rock', 'classic rock']
b0klBEr6fIiJ3MmI	['easy listening', 'pop', 'choral', 'violin']
b15nkmpmStC43Yr8	['indie pop', 'soundtrack', 'soul', 'indie rock', 'singer songwriter', 'soft rock', 'blues rock']
b1zLQbwOrB5vKq2c	['pop']
b2BVaaQmMXdCZWub	['rock', 'rock nacional']
b2UrwkuWxL038ZVe	['hip hop', 'rap']
b2xlM8IKxjMTeHgo	['melodic death metal', 'metal', 'folk metal', 'death metal', 'finnish metal']
b3xs6QH7fc6QSx4K	['grunge', 'rock', 'alternative rock', 'hard rock', 'punk', 'garage rock', 'classic rock', 'post punk', 'indie rock']
b63GU7S8X3ddzOqZ	['rock', 'indie rock', 'christian rock', 'pop punk', 'christian pop', 'alternative pop']
b7M5Z1YaREArp7eX	['lo fi', 'folk', 'experimental', 'indie rock', 'indie pop', 'experimental rock', 'rock', 'alternative rock', 'banjo', 'psychedelic folk']
b8B0nsmF6osYiBPV	['soul', 'funk', 'motown', 'rhythm and blues', 'classic soul', 'classic rock', 'emo', 'singer songwriter']
b8FkzRYlHq3Shyb6	['pop']
b8bHsDeJsSpgG2uL	['alternative rock', 'indie rock', 'indie pop', 'pop', 'power pop']
b9G2PNb7goUk0T0o	['hip hop', 'rap', 'experimental hip hop', 'alternative hip hop', 'emo rap']
bBGtChdIpEaWIAWw	['girl group', 'classic rock', 'pop', 'soul', 'singer songwriter', 'brill building pop']
bEWLtSSg5rqKZoW4	['post hardcore', 'experimental', 'disco', 'metalcore', 'pop', 'math rock', 'hardcore', 'emo', 'screamo', 'emocore']
bGnM1pwwsXFK8i4k	['soul']
bHgc75T9woUNcCoI	['pop', 'rock', 'dance pop', 'electro', 'pop rock', 'disco', 'electropop', 'punk', 'emo', 'indie rock', 'rock and roll', 'teen pop']
bI58LvIAEoNwwapT	['progressive metal', 'power metal', 'progressive power metal']
bIDVY7FbsuHTgV50	['downtempo', 'lounge', 'electronica', 'trip hop', 'ambient', 'electropop', 'experimental', 'disco', 'chill out']
bIG2SYouMTZQZiIg	['soft rock', 'pop', 'classic rock', 'easy listening', 'rock', 'singer songwriter', 'yacht rock', 'country rock', 'sleep', 'synthesizer', 'pop rock']
bJAI9SXn8oc4c8gr	['pop', 'pop rock', 'singer songwriter', 'rock', 'acoustic pop']
bLmTpCdQ2pvzsb6l	['post punk', 'new wave', 'rock', 'pop', 'alternative rock', 'indie pop', 'britpop', 'gothic rock', 'glam rock', 'british invasion', 'classic rock', 'indie rock', 'hard rock', 'pop rock']
bMTjmxX2psrPeSyv	['melodic death metal', 'viking metal', 'death metal', 'metal', 'swedish metal', 'melodic metal', 'black metal', 'power metal', 'swedish death metal']
bOJAOb3aqaLyECQ2	['j rock', 'visual kei', 'rock', 'metal', 'hardcore', 'hard rock', 'j metal', 'alternative metal', 'alternative rock', 'progressive rock', 'j pop', 'indie rock', 'industrial', 'experimental rock', 'screamo', 'death metal', 'anime', 'nu metal']
bOjQfDIb15jAFGgX	['hip hop', 'rap', 'grime']
bP9ZktHAPThm09Fs	['indie rock', 'rock', 'country', 'experimental', 'downtempo', 'singer songwriter', 'lo fi', 'dream pop', 'alternative rock', 'folk', 'indie pop', 'soft rock', 'sleep']
bQmC7sFso6I6U32F	['melodic death metal', 'metal', 'trance', 'pop', 'industrial', 'alternative metal', 'industrial metal']
bRszxeOkN2FP9Jhv	['hardcore', 'mathcore', 'shoegaze', 'metalcore', 'post metal', 'drone', 'stoner metal', 'post hardcore', 'hardcore punk', 'metal', 'ambient', 'doom metal']
bT75PhG3NdF7PZ1W	['pop', 'psychedelic pop']
bU9zsndJzZ8fRZ92	['rock', 'alternative rock', 'britpop', 'pop', 'pop rock', 'indie rock', 'electronic rock', 'indie pop', 'chamber pop', 'alternative pop', 'electropop', 'singer songwriter', 'easy listening', 'r b', 'piano rock']
bUFaJKTTLcvigHZP	['mpb']
bUyESS0Y1RhTzjsM	['country', 'singer songwriter', 'soft rock', 'country pop', 'polka']
bV8NArWItH1DecC7	['country', 'pop', 'blues', 'contemporary country', 'rock', 'folk', 'singer songwriter', 'country pop']
bVZQ4Q8vOBnDgq2u	['soundtrack', 'rock', 'alternative rock', 'new wave', 'indie rock', 'grunge', 'post punk', 'folk punk', 'emo', 'post rock', 'downtempo']
bYLlLPgDB5A8A5LE	['pop']
bYUSWnRGpxL2GYs1	['pop punk', 'rock', 'punk', 'pop rock', 'alternative rock', 'emo', 'post hardcore', 'pop emo']
bbOa9aqZcNeTMxLM	['doom metal', 'metal', 'ambient', 'space rock', 'psychedelic rock', 'stoner metal', 'post metal', 'progressive doom']
bcifD0Zt4Q33BlqZ	['indie pop', 'jangle pop', 'dream pop']
bg1NLY9b6V2YuAXT	['metal', 'folk metal', 'viking metal', 'melodic death metal', 'death metal']
bgVO1I8YSftydb0F	['blues', 'blues rock', 'classic rock', 'rock', 'modern blues']
bil3xBLdwNlETCIP	['post hardcore']
bkVxEhKnSLHZ2scD	['folk', 'pop', 'rock', 'funk', 'soul', 'indie pop', 'jazz', 'indie rock', 'metal', 'experimental', 'singer songwriter', 'folk pop', 'motown', 'lounge', 'sleep', 'smooth jazz', 'indie folk']
blC0kW4mYLj4V4u0	['punk', 'hardcore punk', 'hardcore', 'anarcho punk']
blJfTtBbirLvxzXx	['folk', 'folk rock', 'rock', 'banjo', 'classic rock', 'pop', 'pop rock', 'folk pop', 'bluegrass']
bnOxKlH33gGRva6m	['rock', 'punk', 'pop punk', 'alternative rock', 'grunge', 'emo', 'hard rock', 'post grunge', 'metal', 'reggae', 'power pop', 'pop rock', 'alternative pop rock', 'thrash metal', 'dancehall']
bnSRdkiztuMlQtud	['rock', 'pop', 'classic rock', 'singer songwriter']
bnybuPr7cVtal89u	['jazz', 'soul', 'vocal jazz', 'blues', 'nu jazz', 'house', 'soul jazz', 'smooth jazz']
bqBw1T3nxj3WMqhi	['indie pop']
bqY0f2s5Riqotwdu	['pop', 'singer songwriter', 'baroque pop', 'art pop', 'neoclassical darkwave']
bqk4aDgA8YXkshM1	['punk', 'post punk', 'reggae', 'dub', 'riot grrrl']
bs8B5dtFsAmxv4Ik	['hip hop', 'rap', 'alternative hip hop', 'conscious hip hop']
bthbpAKNcvAMoxb7	['latin', 'latin pop', 'singer songwriter', 'pop', 'rock', 'spanish pop', 'cantautor', 'melancholia']
btyckunsNsv1Jq4L	['alternative rock', 'rock', 'space rock', 'pop punk', 'emo', 'electronica', 'punk', 'progressive rock', 'pop rock', 'electronic rock']
bu3fY6X2N1TBDqcj	['rock', 'alternative rock', 'progressive rock']
buFmSypE8o4deuJk	['country']
buSQNqR6hX0RXMGC	['singer songwriter', 'rock', 'polish rock']
butR6ck5hkOFug1U	['metal', 'metalcore', 'thrash metal']
