id	0_best_fc2_vgg19_mfcc_bow_padding_model	1_best_fc2_vgg19_mfcc_bow_padding_model	2_best_fc2_vgg19_mfcc_bow_padding_model	3_best_fc2_vgg19_mfcc_bow_padding_model	4_best_fc2_vgg19_mfcc_bow_padding_model	5_best_fc2_vgg19_mfcc_bow_padding_model	6_best_fc2_vgg19_mfcc_bow_padding_model	7_best_fc2_vgg19_mfcc_bow_padding_model	8_best_fc2_vgg19_mfcc_bow_padding_model	9_best_fc2_vgg19_mfcc_bow_padding_model	10_best_fc2_vgg19_mfcc_bow_padding_model	11_best_fc2_vgg19_mfcc_bow_padding_model	12_best_fc2_vgg19_mfcc_bow_padding_model	13_best_fc2_vgg19_mfcc_bow_padding_model	14_best_fc2_vgg19_mfcc_bow_padding_model	15_best_fc2_vgg19_mfcc_bow_padding_model	16_best_fc2_vgg19_mfcc_bow_padding_model	17_best_fc2_vgg19_mfcc_bow_padding_model	18_best_fc2_vgg19_mfcc_bow_padding_model	19_best_fc2_vgg19_mfcc_bow_padding_model	20_best_fc2_vgg19_mfcc_bow_padding_model	21_best_fc2_vgg19_mfcc_bow_padding_model	22_best_fc2_vgg19_mfcc_bow_padding_model	23_best_fc2_vgg19_mfcc_bow_padding_model	24_best_fc2_vgg19_mfcc_bow_padding_model	25_best_fc2_vgg19_mfcc_bow_padding_model	26_best_fc2_vgg19_mfcc_bow_padding_model	27_best_fc2_vgg19_mfcc_bow_padding_model	28_best_fc2_vgg19_mfcc_bow_padding_model	29_best_fc2_vgg19_mfcc_bow_padding_model	30_best_fc2_vgg19_mfcc_bow_padding_model	31_best_fc2_vgg19_mfcc_bow_padding_model	32_best_fc2_vgg19_mfcc_bow_padding_model	33_best_fc2_vgg19_mfcc_bow_padding_model	34_best_fc2_vgg19_mfcc_bow_padding_model	35_best_fc2_vgg19_mfcc_bow_padding_model	36_best_fc2_vgg19_mfcc_bow_padding_model	37_best_fc2_vgg19_mfcc_bow_padding_model	38_best_fc2_vgg19_mfcc_bow_padding_model	39_best_fc2_vgg19_mfcc_bow_padding_model	40_best_fc2_vgg19_mfcc_bow_padding_model	41_best_fc2_vgg19_mfcc_bow_padding_model	42_best_fc2_vgg19_mfcc_bow_padding_model	43_best_fc2_vgg19_mfcc_bow_padding_model	44_best_fc2_vgg19_mfcc_bow_padding_model	45_best_fc2_vgg19_mfcc_bow_padding_model	46_best_fc2_vgg19_mfcc_bow_padding_model	47_best_fc2_vgg19_mfcc_bow_padding_model	48_best_fc2_vgg19_mfcc_bow_padding_model	49_best_fc2_vgg19_mfcc_bow_padding_model	50_best_fc2_vgg19_mfcc_bow_padding_model	51_best_fc2_vgg19_mfcc_bow_padding_model	52_best_fc2_vgg19_mfcc_bow_padding_model	53_best_fc2_vgg19_mfcc_bow_padding_model	54_best_fc2_vgg19_mfcc_bow_padding_model	55_best_fc2_vgg19_mfcc_bow_padding_model	56_best_fc2_vgg19_mfcc_bow_padding_model	57_best_fc2_vgg19_mfcc_bow_padding_model	58_best_fc2_vgg19_mfcc_bow_padding_model	59_best_fc2_vgg19_mfcc_bow_padding_model	60_best_fc2_vgg19_mfcc_bow_padding_model	61_best_fc2_vgg19_mfcc_bow_padding_model	62_best_fc2_vgg19_mfcc_bow_padding_model	63_best_fc2_vgg19_mfcc_bow_padding_model	64_best_fc2_vgg19_mfcc_bow_padding_model	65_best_fc2_vgg19_mfcc_bow_padding_model	66_best_fc2_vgg19_mfcc_bow_padding_model	67_best_fc2_vgg19_mfcc_bow_padding_model	68_best_fc2_vgg19_mfcc_bow_padding_model	69_best_fc2_vgg19_mfcc_bow_padding_model	70_best_fc2_vgg19_mfcc_bow_padding_model	71_best_fc2_vgg19_mfcc_bow_padding_model	72_best_fc2_vgg19_mfcc_bow_padding_model	73_best_fc2_vgg19_mfcc_bow_padding_model	74_best_fc2_vgg19_mfcc_bow_padding_model	75_best_fc2_vgg19_mfcc_bow_padding_model	76_best_fc2_vgg19_mfcc_bow_padding_model	77_best_fc2_vgg19_mfcc_bow_padding_model	78_best_fc2_vgg19_mfcc_bow_padding_model	79_best_fc2_vgg19_mfcc_bow_padding_model	80_best_fc2_vgg19_mfcc_bow_padding_model	81_best_fc2_vgg19_mfcc_bow_padding_model	82_best_fc2_vgg19_mfcc_bow_padding_model	83_best_fc2_vgg19_mfcc_bow_padding_model	84_best_fc2_vgg19_mfcc_bow_padding_model	85_best_fc2_vgg19_mfcc_bow_padding_model	86_best_fc2_vgg19_mfcc_bow_padding_model	87_best_fc2_vgg19_mfcc_bow_padding_model	88_best_fc2_vgg19_mfcc_bow_padding_model	89_best_fc2_vgg19_mfcc_bow_padding_model	90_best_fc2_vgg19_mfcc_bow_padding_model	91_best_fc2_vgg19_mfcc_bow_padding_model	92_best_fc2_vgg19_mfcc_bow_padding_model	93_best_fc2_vgg19_mfcc_bow_padding_model	94_best_fc2_vgg19_mfcc_bow_padding_model	95_best_fc2_vgg19_mfcc_bow_padding_model	96_best_fc2_vgg19_mfcc_bow_padding_model	97_best_fc2_vgg19_mfcc_bow_padding_model	98_best_fc2_vgg19_mfcc_bow_padding_model	99_best_fc2_vgg19_mfcc_bow_padding_model	100_best_fc2_vgg19_mfcc_bow_padding_model	101_best_fc2_vgg19_mfcc_bow_padding_model	102_best_fc2_vgg19_mfcc_bow_padding_model	103_best_fc2_vgg19_mfcc_bow_padding_model	104_best_fc2_vgg19_mfcc_bow_padding_model	105_best_fc2_vgg19_mfcc_bow_padding_model	106_best_fc2_vgg19_mfcc_bow_padding_model	107_best_fc2_vgg19_mfcc_bow_padding_model	108_best_fc2_vgg19_mfcc_bow_padding_model	109_best_fc2_vgg19_mfcc_bow_padding_model	110_best_fc2_vgg19_mfcc_bow_padding_model	111_best_fc2_vgg19_mfcc_bow_padding_model	112_best_fc2_vgg19_mfcc_bow_padding_model	113_best_fc2_vgg19_mfcc_bow_padding_model	114_best_fc2_vgg19_mfcc_bow_padding_model	115_best_fc2_vgg19_mfcc_bow_padding_model	116_best_fc2_vgg19_mfcc_bow_padding_model	117_best_fc2_vgg19_mfcc_bow_padding_model	118_best_fc2_vgg19_mfcc_bow_padding_model	119_best_fc2_vgg19_mfcc_bow_padding_model	120_best_fc2_vgg19_mfcc_bow_padding_model	121_best_fc2_vgg19_mfcc_bow_padding_model	122_best_fc2_vgg19_mfcc_bow_padding_model	123_best_fc2_vgg19_mfcc_bow_padding_model	124_best_fc2_vgg19_mfcc_bow_padding_model	125_best_fc2_vgg19_mfcc_bow_padding_model	126_best_fc2_vgg19_mfcc_bow_padding_model	127_best_fc2_vgg19_mfcc_bow_padding_model
ccjDYUnDQNkFPasP	0.013279527	0.008017209	0.020393716	0.01709966	0.012492277	0.01555894	0.011892711	0.0187409	0.014072618	0.019225046	0.011933123	0.020416824	0.023735415	0.0052525294	0.013746693	0.002837501	0.016683128	0.020574674	0.01660885	0.003308056	0.010761038	0.014067041	0.0053768633	0.01800267	0.014882643	0.022080459	0.019089771	0.013684247	0.00914479	0.020867791	0.019104019	0.024805693	0.020366274	0.021356493	0.016773187	0.027030444	0.016704218	0.015189256	0.01565768	0.020163447	0.009288674	0.019797463	0.015921166	0.023581546	0.015318276	0.015327676	0.011457035	0.023487935	0.014619409	0.0	0.016890915	0.012570619	0.012945468	0.012689903	0.014957147	0.019099154	0.0137047935	0.015705237	0.015563855	0.02153354	0.022927525	0.0029894065	0.0	0.014788057	0.0137375	0.016618691	0.025424885	0.015798252	0.014761825	0.016173434	0.019832388	0.014221944	0.00925665	0.013920317	0.01842634	0.015881795	0.01919509	0.021331646	0.009651967	0.006440206	0.023361498	0.013538491	0.025453292	0.022429831	0.020225488	0.017949037	0.015615054	0.017406363	0.024915393	0.018468594	0.018094415	0.017234951	0.0169875	0.014414409	0.016552329	0.027498888	0.020507889	0.029997906	0.019851014	0.010702956	0.016672557	0.011698819	0.007541474	0.017562592	0.004337884	0.026370589	0.016051443	0.013168545	0.020696469	0.013751731	0.011980564	0.00998591	0.009138988	0.0013822742	0.0171511	0.01610065	0.01578268	0.012929474	0.0049373647	0.01665238	0.02439491	0.0137733985	0.014192164	0.00859109	0.01816013	0.01819374	0.0	0.020253465
R8NkOOGL29kp50Xj	0.015123871	0.0	0.022427663	0.020658279	0.01622923	0.017883737	0.0040279487	0.021102263	0.0067510814	0.020178536	0.014082631	0.023711696	0.026025373	0.0	0.014518052	0.0	0.018729717	0.018020626	0.018899694	0.0	0.0023310874	0.01389315	0.0	0.019921312	0.015525371	0.022004474	0.020399902	0.01603969	0.0055517443	0.024230527	0.019338565	0.025747227	0.023210298	0.021468889	0.017178148	0.030230878	0.021659665	0.017020287	0.019159004	0.021000579	0.0018459816	0.019990021	0.017944366	0.02361586	0.016968202	0.014900295	0.010011499	0.023933914	0.015080983	0.0	0.019070087	0.013101732	0.0042879893	0.014623387	0.011728758	0.019820057	0.0055320747	0.017555263	0.016045425	0.024287535	0.024060639	0.0	0.0	0.006911417	0.014474889	0.018969763	0.024560314	0.019911591	0.01568461	0.017147793	0.020842105	0.01576264	0.008783257	0.017154576	0.020409292	0.017808741	0.019450901	0.018752469	0.0	0.006310654	0.027276354	0.016287513	0.024492394	0.022949805	0.018386032	0.021855446	0.01889931	0.018307744	0.021627828	0.01656787	0.02049059	0.019319385	0.018775692	0.013778897	0.011952366	0.026490523	0.023710905	0.030611437	0.022789618	0.012316808	0.018937688	0.002416006	0.0	0.018853301	0.0	0.02803045	0.017909907	0.015062635	0.02057024	0.013531056	0.011180619	0.012507454	0.00052505656	0.0	0.019327499	0.018171607	0.016457459	0.013465181	0.0	0.018548792	0.022877883	0.01025661	0.011035057	0.0007991854	0.014172799	0.01914187	0.0	0.020749873
zsBSl3gUPiEZzfvu	0.009705817	0.021443881	0.014461261	0.0112090595	0.006542357	0.01156004	0.02424671	0.016247623	0.022255639	0.01774613	0.008417836	0.013610268	0.019569466	0.019982528	0.009453145	0.015471655	0.012501737	0.020076303	0.012774083	0.018629145	0.024531102	0.0118404105	0.024741935	0.009915337	0.011290874	0.013616056	0.014051932	0.009006925	0.019981887	0.009830697	0.0129023995	0.014941409	0.012827454	0.017109735	0.015245087	0.019870097	0.007347254	0.00968029	0.010107322	0.0103907315	0.019432535	0.017940111	0.011384007	0.020574268	0.010369914	0.015547258	0.014088515	0.015658446	0.009325693	0.018483806	0.011149635	0.010155483	0.024870044	0.006895528	0.013785165	0.0106795905	0.023223082	0.010951011	0.008593026	0.012809281	0.015614956	0.01993409	0.0	0.021783568	0.00944165	0.012053869	0.023972677	0.012476289	0.0103166	0.0125820795	0.014646583	0.009271218	0.0034144253	0.009311209	0.013919502	0.011300293	0.013681259	0.017341558	0.021868337	0.0	0.013687563	0.007568616	0.021133278	0.012548336	0.01807496	0.008953142	0.010524355	0.013840026	0.024168298	0.0155606335	0.0129981255	0.01093528	0.013129704	0.0093026245	0.018970953	0.024532808	0.01180657	0.024182895	0.016340118	0.004531633	0.01274364	0.020190202	0.016891401	0.011012593	0.02012431	0.018060362	0.011681988	0.0075382264	0.013826965	0.009481639	0.012895291	0.0044003013	0.024135727	0.0137102045	0.011120058	0.012912508	0.010899007	0.0068710856	0.018644994	0.0104451245	0.020012874	0.013361682	0.017350735	0.023738947	0.019344652	0.012150454	0.016772728	0.013718878
zsCTNZk7vynXWcR9	0.011895799	0.010194604	0.018273355	0.01621253	0.010820005	0.014470729	0.013053451	0.01803776	0.01313774	0.018603617	0.010775568	0.01786702	0.021225197	0.007913997	0.012019684	0.0040756767	0.014614074	0.01871251	0.01438241	0.0066916505	0.012933746	0.013068064	0.008059322	0.014075603	0.012475595	0.017248051	0.015977768	0.011920092	0.011917273	0.018483527	0.015377136	0.021079771	0.015372139	0.01828043	0.016601028	0.022380147	0.012580713	0.012260789	0.013377553	0.0141641265	0.009671853	0.018698305	0.014705669	0.021969926	0.012895507	0.015095782	0.011899503	0.017756464	0.013199576	0.0062990794	0.0142460605	0.01191672	0.013885458	0.0092781475	0.012898046	0.0138446	0.013154206	0.014419368	0.012356845	0.016910346	0.020274824	0.0068113613	0.0	0.014093215	0.012172263	0.012745719	0.022942968	0.014989581	0.013425995	0.016310757	0.018028937	0.012415614	0.0062695467	0.012505441	0.016555727	0.014371472	0.015478944	0.017422661	0.010447217	0.00051489985	0.018595638	0.011538069	0.022403242	0.017012406	0.018565621	0.013070589	0.014234926	0.015490879	0.023403935	0.015478005	0.016105939	0.016560206	0.015043609	0.010706278	0.01522392	0.023476534	0.016466822	0.025592446	0.017311556	0.0077813803	0.016207987	0.010169327	0.005908525	0.015000584	0.00756045	0.021239	0.014109237	0.012080294	0.017353617	0.011513658	0.012217941	0.008894847	0.010526571	0.0021935627	0.014342039	0.015314003	0.012922964	0.011287627	0.006683343	0.014828573	0.022255361	0.011240965	0.013419095	0.010292166	0.016873283	0.0142658	0.0029283566	0.014395163
zsCzLWXLeXjQdNfM	0.026873225	0.0024073322	0.03381125	0.033763386	0.028077746	0.029372096	0.0072902762	0.03276413	0.012019928	0.032407127	0.026633615	0.024718095	0.028190864	0.0	0.027008032	0.0	0.03003549	0.02479981	0.030714093	0.0	0.005484296	0.015527384	0.0	0.023051212	0.027762605	0.03665357	0.032926943	0.028477196	0.0048798877	0.027974954	0.034725983	0.035157878	0.030510647	0.025619373	0.017669624	0.032768533	0.02289429	0.030279761	0.030295473	0.029680237	0.005844169	0.02155607	0.030236894	0.026812267	0.028998787	0.016085215	0.010921832	0.036322746	0.028575456	0.0	0.03165999	0.014052539	0.007761664	0.028312106	0.020817604	0.029850584	0.010349212	0.029398935	0.029367434	0.030996308	0.03379119	0.0	0.0	0.013783637	0.027338311	0.03048515	0.028269513	0.03031231	0.016382491	0.028907271	0.034090076	0.02791362	0.011095989	0.028384445	0.032960203	0.029332714	0.032542557	0.026683312	0.004921381	0.011686011	0.031053	0.029082734	0.035190593	0.034360852	0.027155919	0.02268137	0.029573804	0.030616343	0.033593852	0.029664386	0.03082153	0.03128445	0.030114235	0.027233282	0.018802796	0.03151876	0.025425619	0.034297757	0.035225075	0.024712853	0.019206995	0.009538891	0.0033784474	0.0314669	0.0	0.0309255	0.030202461	0.02637136	0.028330855	0.026895659	0.012043767	0.02434265	0.0015341862	0.0	0.031341147	0.029896159	0.030275991	0.027494336	0.0	0.030796487	0.028558185	0.019418467	0.015243222	0.0009147531	0.023342788	0.03291044	0.0	0.028800057
ZSdjXRSSTrQM4ONP	0.008220223	0.0	0.017773509	0.016104016	0.012155615	0.011620026	0.0	0.014697411	0.0028498108	0.013802685	0.009856315	0.023512997	0.02421134	0.0	0.010136885	0.0	0.01268151	0.014775843	0.016059404	0.0	0.0	0.014264168	0.0	0.021556286	0.009730145	0.020847853	0.016743807	0.012144001	0.00071395613	0.027192498	0.016376188	0.023734683	0.019385943	0.019251347	0.017980706	0.03023739	0.02285267	0.013140879	0.014793841	0.020803384	0.0	0.02049728	0.013556616	0.021914259	0.012314632	0.014546561	0.009201423	0.022222284	0.011592484	0.0	0.013666313	0.013747096	0.0	0.01000614	0.008497946	0.01750642	0.00048128673	0.0134280715	0.011822303	0.024572892	0.021347372	0.0	0.0	0.0024182166	0.010436051	0.014394251	0.022241231	0.014548892	0.016132692	0.0124326	0.016626861	0.011689724	0.009656042	0.012263239	0.015574667	0.013121945	0.015614733	0.01746957	0.0	0.010204317	0.02588936	0.012496071	0.019812949	0.021410424	0.016758213	0.021472229	0.012717123	0.0126544265	0.017982526	0.013461423	0.015671784	0.014324541	0.0135295	0.009690817	0.007686934	0.02610756	0.023783963	0.029240368	0.016191684	0.0074272747	0.016576737	0.0	0.0	0.014529265	0.0	0.02866049	0.013073945	0.010157349	0.018615687	0.008669712	0.01081965	0.008531885	0.0	0.0	0.014353968	0.013362218	0.011786187	0.010400648	0.0	0.013556551	0.020759368	0.0077797705	0.00825375	0.0	0.010972403	0.015274468	0.0	0.01943099
zSDooPUvSq35sd3h	0.013383856	0.010959314	0.018940678	0.016833458	0.010754353	0.015687926	0.014170945	0.01927625	0.014065872	0.019939572	0.011938381	0.015003731	0.020591103	0.009903662	0.011394253	0.005684447	0.015648898	0.017477948	0.015311388	0.008690824	0.014560276	0.012736333	0.011407697	0.011780391	0.01372677	0.0172985	0.017868979	0.012815388	0.012993199	0.015651884	0.01619368	0.019423112	0.015920978	0.017096018	0.015974099	0.020763932	0.010596229	0.013209634	0.01373819	0.013310723	0.010350021	0.01815339	0.016090674	0.020403575	0.013961276	0.014970434	0.011444363	0.019080358	0.013925305	0.0071430486	0.015151178	0.011237093	0.015475725	0.009952885	0.01199072	0.0144048035	0.014320694	0.015567827	0.011865813	0.01573135	0.019773416	0.009009614	0.0	0.014770461	0.01202683	0.014177292	0.022725992	0.016290927	0.01178199	0.016840143	0.01824537	0.013121014	0.0045428877	0.013012051	0.018047204	0.014019387	0.016424673	0.017399529	0.010961201	0.0	0.016988203	0.012148444	0.023794131	0.016240748	0.017612161	0.010807847	0.015381485	0.016993364	0.023628032	0.016734656	0.016764287	0.016003486	0.01575186	0.011521871	0.014338165	0.02322445	0.013824742	0.02474139	0.01856137	0.0089940755	0.014195433	0.010539313	0.0072392337	0.015281759	0.00863296	0.01914357	0.015163909	0.012193566	0.016159454	0.012563918	0.012103443	0.009067482	0.011479402	0.0029353353	0.014206628	0.01636447	0.01347267	0.011136064	0.00767705	0.015325032	0.019704893	0.011259245	0.012516337	0.012382029	0.016403811	0.014625182	0.005439918	0.014962369
G9I6EDDemPp0ehdR	0.025016334	0.015195293	0.032939646	0.027831834	0.024685282	0.024741715	0.020467982	0.028335167	0.02012979	0.028289156	0.024023574	0.03071059	0.033997957	0.010717118	0.023622142	0.0070844167	0.027875764	0.030849837	0.026413657	0.008189283	0.01804979	0.015396015	0.015178768	0.023848396	0.024750657	0.03264583	0.0294098	0.022469567	0.015728708	0.030274024	0.027588848	0.03599844	0.028552081	0.030628765	0.018267855	0.03537508	0.024711898	0.024786022	0.025395071	0.029987501	0.014468882	0.022803651	0.023990091	0.031169739	0.023333425	0.017591521	0.014090201	0.035851993	0.02256606	0.009648245	0.026409397	0.0139767295	0.021258868	0.022726063	0.027594855	0.029996641	0.019760659	0.025317634	0.02495352	0.03103103	0.035596173	0.015556038	0.0	0.021170408	0.02429436	0.026717998	0.0326895	0.028737316	0.01556598	0.027061746	0.031044602	0.023400988	0.0067119696	0.02307613	0.02907181	0.026981723	0.027962284	0.03137009	0.017900806	0.00039952298	0.032645464	0.023424635	0.036268424	0.03229948	0.032126103	0.02718645	0.028033206	0.028510397	0.037770603	0.028421406	0.02810576	0.025368996	0.025000524	0.021515608	0.023298936	0.034537584	0.027247146	0.0390527	0.0305736	0.019409562	0.02627943	0.017709056	0.013049728	0.027375564	0.013336569	0.03274558	0.026801195	0.02059944	0.032921325	0.02177715	0.013667341	0.021014404	0.013874932	0.0064760363	0.025239648	0.025599789	0.02307407	0.021503009	0.013064114	0.026187813	0.034676407	0.024945477	0.020112753	0.017381055	0.027591195	0.025513398	0.009135277	0.028080607
CVirHSstAw0VXT6n	0.008566488	0.0	0.018421432	0.014687416	0.011982514	0.013198993	0.0023323135	0.015604442	0.0061030337	0.0164178	0.008492583	0.021844171	0.023837231	0.0	0.0112383505	0.0	0.014085107	0.017328335	0.014477799	0.0	0.00020825786	0.013434606	0.0	0.019620933	0.0118104825	0.019673835	0.016565813	0.011381272	0.003385319	0.01972649	0.015720103	0.022434298	0.020878337	0.020914134	0.016911691	0.028948149	0.020776305	0.011825781	0.014167634	0.018552076	0.0008549882	0.019589758	0.0140671395	0.022772798	0.0115617495	0.014480793	0.0090342155	0.02065328	0.011307779	0.0	0.015233431	0.0127741285	0.0017849487	0.010041444	0.010786809	0.017070562	0.004432199	0.014196694	0.012653735	0.021487411	0.020368326	0.0	0.0	0.006591096	0.010497792	0.014910043	0.023709208	0.0140633155	0.015736694	0.014152372	0.016856002	0.010849425	0.0101665165	0.012773878	0.016401758	0.012838904	0.015821438	0.0191153	0.0	0.0051634475	0.025636658	0.011381329	0.020697393	0.018858884	0.015742345	0.021593012	0.012914481	0.01460233	0.019639662	0.013996067	0.01524738	0.014552206	0.013848614	0.010118333	0.010541087	0.02695425	0.02202039	0.030219734	0.017242458	0.007847687	0.016603569	0.0009492485	0.0	0.014806974	0.0	0.02801012	0.012557457	0.010482503	0.019285386	0.0097688185	0.010907493	0.0076264343	0.0	0.0	0.014783727	0.013139982	0.0126227	0.008480177	0.0	0.01338805	0.02213367	0.009815186	0.01005008	0.0	0.013049185	0.015977252	0.0	0.019754747
cviZt5CCr2Nwy0tU	0.029194871	0.010522198	0.034632284	0.03416031	0.02865223	0.03061823	0.014975964	0.03478006	0.018476974	0.034856424	0.027528264	0.024187518	0.027692158	0.007228505	0.028589265	0.00474526	0.03154931	0.027426897	0.032084286	0.0053267535	0.012583968	0.015106787	0.0036879005	0.019476479	0.03028722	0.03612226	0.03383401	0.029788231	0.010980501	0.02028987	0.033947676	0.03502037	0.029393597	0.026774256	0.017478434	0.030824492	0.020749422	0.030454433	0.030450428	0.02721911	0.01227363	0.0210666	0.03137512	0.025762778	0.030457761	0.016655374	0.01294988	0.034440868	0.029626241	0.0	0.033842836	0.0133719165	0.01551997	0.028281193	0.02373364	0.028161768	0.017397959	0.031294413	0.030554509	0.027294954	0.03433018	0.002786732	0.0	0.020649783	0.029904293	0.031545635	0.029052034	0.032956306	0.015941398	0.031837255	0.03490979	0.029196981	0.010196264	0.030744642	0.034587406	0.03066533	0.033419896	0.028493453	0.012439507	0.0048709093	0.028489266	0.0291706	0.037410937	0.031852253	0.029139685	0.020899933	0.030185536	0.032779664	0.03662106	0.032520674	0.032713003	0.032259036	0.030414829	0.028926032	0.023679705	0.030299809	0.024077076	0.03247241	0.03596926	0.026050493	0.019115489	0.016328832	0.010415039	0.032706864	0.006742218	0.027649267	0.032699376	0.027975967	0.028634328	0.02917147	0.012846494	0.025712721	0.008523485	0.0029823936	0.032066487	0.03185175	0.030688772	0.027885158	0.0058632707	0.031570222	0.029530253	0.022812605	0.018988268	0.008757059	0.027433215	0.032409146	0.00027955257	0.028701026
pl1ULhJ0GW8UvC4M	0.02177558	0.01221855	0.028606758	0.026384233	0.022049757	0.024677083	0.016525993	0.027485747	0.01841734	0.028445	0.02085464	0.021460645	0.025690135	0.009162594	0.022507165	0.0063974718	0.025504239	0.023541987	0.025565086	0.007034884	0.014692723	0.014597493	0.007910762	0.019952394	0.023315655	0.029611852	0.026751352	0.022617277	0.012134368	0.021702997	0.027523324	0.030671947	0.025282966	0.022934275	0.01757897	0.02814817	0.019327277	0.0238703	0.024574539	0.024064682	0.012382317	0.020610798	0.025234625	0.025280362	0.023909293	0.01622701	0.012796835	0.029415468	0.022956597	0.0031504876	0.02551938	0.013287291	0.016245378	0.021274453	0.018769516	0.024907952	0.017655952	0.024799693	0.023792364	0.024774104	0.029163975	0.005911741	0.0	0.019131089	0.022151744	0.025246104	0.026932847	0.025198992	0.015559651	0.025192412	0.028603286	0.022044968	0.010388785	0.022969436	0.027298622	0.024298208	0.027500613	0.024226671	0.013999737	0.0068633603	0.026162913	0.022827543	0.03138408	0.027586395	0.02463355	0.019596336	0.024936404	0.02580286	0.030714678	0.025737112	0.02654957	0.026397826	0.025145536	0.022690019	0.020124378	0.028740957	0.022067487	0.031246647	0.029299038	0.019629704	0.01792301	0.016192134	0.011384231	0.025798436	0.007887601	0.02782055	0.024340253	0.022765875	0.025072204	0.0227232	0.012734013	0.018821273	0.011890078	0.0055352985	0.025099024	0.024995822	0.025053231	0.02128703	0.007818858	0.025084041	0.025944892	0.018571967	0.01706587	0.01237454	0.022934008	0.027131056	0.0038772011	0.023967916
dst4n8hPwe3bvdPI	0.00030926146	0.01482076	0.006985854	0.0026669116	0.0	0.0031798894	0.019066561	0.007323896	0.017653719	0.009819655	0.0	0.010760493	0.016102253	0.014425661	0.002064023	0.010174692	0.0040450953	0.0147489775	0.0044087768	0.012721926	0.018961033	0.011134646	0.017068466	0.00905422	0.002313234	0.006153085	0.005330482	0.0009397441	0.015417867	0.007910263	0.0053882655	0.009168582	0.007400858	0.014092816	0.014396253	0.016639827	0.0062430375	0.0013422586	0.0031570815	0.0060375948	0.013665587	0.016699271	0.0044394284	0.018649885	0.00186443	0.014388717	0.012203471	0.010459125	0.0022335593	0.01146613	0.0035762673	0.009874396	0.020177744	0.0	0.008247709	0.005046063	0.018698901	0.0026494928	0.0009876596	0.009070934	0.009254112	0.012490707	0.0	0.017047886	0.0015603547	0.0033917036	0.020834904	0.0042236564	0.010062589	0.0045248526	0.0071947398	0.0006455042	0.0040196246	0.0019155975	0.005199674	0.003137448	0.005724404	0.012009131	0.016199332	0.0	0.011825278	0.0	0.012929012	0.0064898822	0.012633558	0.007700814	0.0031009677	0.0064168577	0.017368607	0.007957615	0.005463068	0.0044973046	0.0057881465	0.00063888304	0.01367336	0.021413086	0.010542878	0.021673713	0.008654272	0.0	0.011596645	0.015071826	0.012032783	0.0039217514	0.014505372	0.016158646	0.0033819831	0.00025607072	0.009858665	0.0018643297	0.012132155	0.0	0.019102897	0.008539629	0.0032481845	0.005422827	0.0026002582	0.0	0.012535071	0.0026151042	0.016604424	0.008127153	0.013634748	0.01766375	0.013350597	0.005852104	0.011388825	0.009570711
dDyJBl7FGVK0IaSE	0.019168716	0.014602096	0.025934841	0.023397611	0.018553756	0.021587651	0.019466577	0.02600132	0.019999867	0.027020995	0.018560858	0.020458411	0.025288379	0.01297131	0.019631201	0.009478025	0.022803692	0.024105499	0.022885682	0.01015288	0.018016098	0.014242231	0.011816772	0.017766716	0.021107594	0.026546268	0.024590522	0.02006522	0.012588151	0.020487105	0.024536107	0.028205708	0.02209509	0.02253308	0.017294379	0.026685186	0.016593082	0.02147563	0.02170244	0.02055431	0.014156162	0.020399418	0.023126129	0.025063349	0.02162689	0.016250957	0.013044632	0.026216758	0.021190716	0.006383281	0.02311325	0.012586862	0.01934417	0.018118083	0.019035514	0.021048103	0.01941354	0.022519063	0.020486759	0.022447327	0.027847469	0.009605717	0.0	0.020695861	0.02055721	0.021411942	0.026941394	0.022835895	0.014794743	0.024316799	0.026081165	0.019692626	0.0079187965	0.020504171	0.026495831	0.021438189	0.024271844	0.023511535	0.016270708	0.0023012653	0.023074884	0.019867755	0.03120763	0.024271036	0.024931775	0.017607529	0.022646468	0.024463637	0.031336185	0.02571143	0.024216758	0.023624193	0.022947347	0.019073326	0.021181412	0.027614078	0.019754102	0.03089691	0.026310218	0.016268643	0.018351436	0.01772195	0.013101249	0.02357869	0.011674854	0.025977619	0.02275283	0.019679392	0.023305023	0.020257315	0.012979808	0.016698234	0.013623692	0.008307989	0.022769323	0.02221567	0.021397509	0.018557496	0.010620091	0.022053761	0.027042434	0.018688347	0.0181067	0.014332245	0.02370373	0.023434939	0.0070503466	0.021783747
