id	0_best_fc2_vgg19_lyrics_bert_padding_model	1_best_fc2_vgg19_lyrics_bert_padding_model	2_best_fc2_vgg19_lyrics_bert_padding_model	3_best_fc2_vgg19_lyrics_bert_padding_model	4_best_fc2_vgg19_lyrics_bert_padding_model	5_best_fc2_vgg19_lyrics_bert_padding_model	6_best_fc2_vgg19_lyrics_bert_padding_model	7_best_fc2_vgg19_lyrics_bert_padding_model	8_best_fc2_vgg19_lyrics_bert_padding_model	9_best_fc2_vgg19_lyrics_bert_padding_model	10_best_fc2_vgg19_lyrics_bert_padding_model	11_best_fc2_vgg19_lyrics_bert_padding_model	12_best_fc2_vgg19_lyrics_bert_padding_model	13_best_fc2_vgg19_lyrics_bert_padding_model	14_best_fc2_vgg19_lyrics_bert_padding_model	15_best_fc2_vgg19_lyrics_bert_padding_model	16_best_fc2_vgg19_lyrics_bert_padding_model	17_best_fc2_vgg19_lyrics_bert_padding_model	18_best_fc2_vgg19_lyrics_bert_padding_model	19_best_fc2_vgg19_lyrics_bert_padding_model	20_best_fc2_vgg19_lyrics_bert_padding_model	21_best_fc2_vgg19_lyrics_bert_padding_model	22_best_fc2_vgg19_lyrics_bert_padding_model	23_best_fc2_vgg19_lyrics_bert_padding_model	24_best_fc2_vgg19_lyrics_bert_padding_model	25_best_fc2_vgg19_lyrics_bert_padding_model	26_best_fc2_vgg19_lyrics_bert_padding_model	27_best_fc2_vgg19_lyrics_bert_padding_model	28_best_fc2_vgg19_lyrics_bert_padding_model	29_best_fc2_vgg19_lyrics_bert_padding_model	30_best_fc2_vgg19_lyrics_bert_padding_model	31_best_fc2_vgg19_lyrics_bert_padding_model	32_best_fc2_vgg19_lyrics_bert_padding_model	33_best_fc2_vgg19_lyrics_bert_padding_model	34_best_fc2_vgg19_lyrics_bert_padding_model	35_best_fc2_vgg19_lyrics_bert_padding_model	36_best_fc2_vgg19_lyrics_bert_padding_model	37_best_fc2_vgg19_lyrics_bert_padding_model	38_best_fc2_vgg19_lyrics_bert_padding_model	39_best_fc2_vgg19_lyrics_bert_padding_model	40_best_fc2_vgg19_lyrics_bert_padding_model	41_best_fc2_vgg19_lyrics_bert_padding_model	42_best_fc2_vgg19_lyrics_bert_padding_model	43_best_fc2_vgg19_lyrics_bert_padding_model	44_best_fc2_vgg19_lyrics_bert_padding_model	45_best_fc2_vgg19_lyrics_bert_padding_model	46_best_fc2_vgg19_lyrics_bert_padding_model	47_best_fc2_vgg19_lyrics_bert_padding_model	48_best_fc2_vgg19_lyrics_bert_padding_model	49_best_fc2_vgg19_lyrics_bert_padding_model	50_best_fc2_vgg19_lyrics_bert_padding_model	51_best_fc2_vgg19_lyrics_bert_padding_model	52_best_fc2_vgg19_lyrics_bert_padding_model	53_best_fc2_vgg19_lyrics_bert_padding_model	54_best_fc2_vgg19_lyrics_bert_padding_model	55_best_fc2_vgg19_lyrics_bert_padding_model	56_best_fc2_vgg19_lyrics_bert_padding_model	57_best_fc2_vgg19_lyrics_bert_padding_model	58_best_fc2_vgg19_lyrics_bert_padding_model	59_best_fc2_vgg19_lyrics_bert_padding_model	60_best_fc2_vgg19_lyrics_bert_padding_model	61_best_fc2_vgg19_lyrics_bert_padding_model	62_best_fc2_vgg19_lyrics_bert_padding_model	63_best_fc2_vgg19_lyrics_bert_padding_model	64_best_fc2_vgg19_lyrics_bert_padding_model	65_best_fc2_vgg19_lyrics_bert_padding_model	66_best_fc2_vgg19_lyrics_bert_padding_model	67_best_fc2_vgg19_lyrics_bert_padding_model	68_best_fc2_vgg19_lyrics_bert_padding_model	69_best_fc2_vgg19_lyrics_bert_padding_model	70_best_fc2_vgg19_lyrics_bert_padding_model	71_best_fc2_vgg19_lyrics_bert_padding_model	72_best_fc2_vgg19_lyrics_bert_padding_model	73_best_fc2_vgg19_lyrics_bert_padding_model	74_best_fc2_vgg19_lyrics_bert_padding_model	75_best_fc2_vgg19_lyrics_bert_padding_model	76_best_fc2_vgg19_lyrics_bert_padding_model	77_best_fc2_vgg19_lyrics_bert_padding_model	78_best_fc2_vgg19_lyrics_bert_padding_model	79_best_fc2_vgg19_lyrics_bert_padding_model	80_best_fc2_vgg19_lyrics_bert_padding_model	81_best_fc2_vgg19_lyrics_bert_padding_model	82_best_fc2_vgg19_lyrics_bert_padding_model	83_best_fc2_vgg19_lyrics_bert_padding_model	84_best_fc2_vgg19_lyrics_bert_padding_model	85_best_fc2_vgg19_lyrics_bert_padding_model	86_best_fc2_vgg19_lyrics_bert_padding_model	87_best_fc2_vgg19_lyrics_bert_padding_model	88_best_fc2_vgg19_lyrics_bert_padding_model	89_best_fc2_vgg19_lyrics_bert_padding_model	90_best_fc2_vgg19_lyrics_bert_padding_model	91_best_fc2_vgg19_lyrics_bert_padding_model	92_best_fc2_vgg19_lyrics_bert_padding_model	93_best_fc2_vgg19_lyrics_bert_padding_model	94_best_fc2_vgg19_lyrics_bert_padding_model	95_best_fc2_vgg19_lyrics_bert_padding_model	96_best_fc2_vgg19_lyrics_bert_padding_model	97_best_fc2_vgg19_lyrics_bert_padding_model	98_best_fc2_vgg19_lyrics_bert_padding_model	99_best_fc2_vgg19_lyrics_bert_padding_model	100_best_fc2_vgg19_lyrics_bert_padding_model	101_best_fc2_vgg19_lyrics_bert_padding_model	102_best_fc2_vgg19_lyrics_bert_padding_model	103_best_fc2_vgg19_lyrics_bert_padding_model	104_best_fc2_vgg19_lyrics_bert_padding_model	105_best_fc2_vgg19_lyrics_bert_padding_model	106_best_fc2_vgg19_lyrics_bert_padding_model	107_best_fc2_vgg19_lyrics_bert_padding_model	108_best_fc2_vgg19_lyrics_bert_padding_model	109_best_fc2_vgg19_lyrics_bert_padding_model	110_best_fc2_vgg19_lyrics_bert_padding_model	111_best_fc2_vgg19_lyrics_bert_padding_model	112_best_fc2_vgg19_lyrics_bert_padding_model	113_best_fc2_vgg19_lyrics_bert_padding_model	114_best_fc2_vgg19_lyrics_bert_padding_model	115_best_fc2_vgg19_lyrics_bert_padding_model	116_best_fc2_vgg19_lyrics_bert_padding_model	117_best_fc2_vgg19_lyrics_bert_padding_model	118_best_fc2_vgg19_lyrics_bert_padding_model	119_best_fc2_vgg19_lyrics_bert_padding_model	120_best_fc2_vgg19_lyrics_bert_padding_model	121_best_fc2_vgg19_lyrics_bert_padding_model	122_best_fc2_vgg19_lyrics_bert_padding_model	123_best_fc2_vgg19_lyrics_bert_padding_model	124_best_fc2_vgg19_lyrics_bert_padding_model	125_best_fc2_vgg19_lyrics_bert_padding_model	126_best_fc2_vgg19_lyrics_bert_padding_model	127_best_fc2_vgg19_lyrics_bert_padding_model
X77yQ5Ou8gAv1iFe	0.22740194	0.16922492	0.1798073	0.121530004	0.1403744	0.1681138	0.0	0.0	0.25305995	0.19676414	0.22706032	0.38220006	0.2693605	0.16698681	0.20464885	0.0	0.1746845	0.101300485	0.11026524	0.0	0.07829533	0.048829224	0.050053123	0.23519313	0.33310196	0.13773343	0.2533706	0.21771605	0.082560465	0.19073482	0.19522099	0.13331343	0.1648138	0.09467372	0.0	0.05665548	0.22000962	0.18857874	0.19859423	0.10496219	0.0	0.35953036	0.26670906	0.0	0.1320109	0.065276295	0.024802439	0.17159581	0.19011678	0.1844823	0.30790785	0.093046665	0.13825224	0.20860142	0.1627046	0.15097344	0.20761266	0.20627537	0.14254002	0.27920768	0.13130085	0.0	0.09768986	0.28480652	0.1428461	0.22345318	0.24831197	0.20289361	0.0	0.13348985	0.18596898	0.19269031	0.010171471	0.27019128	0.08170658	0.19009644	0.12022514	0.08544061	0.11125642	0.11473467	0.14572649	0.20554712	0.16027667	0.0961049	0.0	0.095410384	0.23359737	0.14276649	0.31248593	0.10641586	0.0	0.14406797	0.14731652	0.1354188	0.025463788	0.20469756	0.22457854	0.19933438	0.18248662	0.1552744	0.41843444	0.17780748	0.102663405	0.15490468	0.06142021	0.10382491	0.14726995	0.18693395	0.15469529	0.12783077	0.06792672	0.14407161	0.0	0.16586573	0.05405631	0.22200167	0.061335947	0.11029681	0.114219084	0.11704028	0.13757832	0.15610757	0.07284277	0.1636949	0.21871127	0.14631943	0.0	0.24740624
X7bQrZDxfVGK3aVV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14846966	0.0	0.0	0.0	0.022998523	0.008288647	0.23195691	0.0	0.04226322	0.0	0.0	0.20437469	0.06268489	0.061321307	0.0	0.02276393	0.0	0.08576938	0.0	0.0	0.0	0.04359289	0.0	0.0	0.0	0.0	0.0	0.22609009	0.0	0.3037221	0.0	0.0	0.0	0.013299499	0.0	0.0010411368	0.0	0.0	0.097934216	0.0	0.0	0.0	0.16247053	0.23758422	0.1743723	0.15940648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017902838	0.0	0.13752085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13276795	0.0	0.053609785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43285608	0.0	0.0	0.0	0.0	0.27400365	0.0	0.0	0.0	0.0	0.12282681	0.0	0.0	0.048169166	0.0	0.0	0.0	0.0	0.21368034	0.0	0.0	0.0	0.0	0.17532575	0.14160903	0.0	0.05858439	0.0
X7Dh9IW0hk9NC6ZA	0.3129723	0.30754262	0.3293012	0.24525361	0.258641	0.26217398	0.0	0.0	0.29824254	0.34432033	0.3752737	0.30401337	0.33293217	0.06525373	0.2641365	0.0	0.31810555	0.2298802	0.0	0.0	0.0	0.13520913	0.0	0.34603614	0.34854078	0.27261743	0.36519662	0.24355797	0.14753826	0.1964853	0.25321603	0.28873974	0.3098541	0.1291057	0.0	0.23794706	0.0	0.26478946	0.3296813	0.28508422	0.0	0.2876953	0.35850954	0.0	0.288495	0.0	0.0	0.30116212	0.31211156	0.0	0.0	0.0	0.0	0.3423719	0.28867483	0.32415298	0.31421226	0.27938816	0.25919583	0.28429115	0.28394827	0.0	0.23024058	0.0	0.30852628	0.326327	0.29919165	0.28760344	0.0	0.23132612	0.28885707	0.34717456	0.047233045	0.30029747	0.29197782	0.3120067	0.2621764	0.16230959	0.26775646	0.19530283	0.3131335	0.32158116	0.32556742	0.23343666	0.0	0.12377001	0.35377517	0.26611617	0.03029263	0.29950687	0.0	0.31882828	0.32823947	0.2599173	0.0	0.3206046	0.3640132	0.37906903	0.30339956	0.25869915	0.0	0.29388437	0.25047922	0.27539083	0.0	0.0	0.3227103	0.3520448	0.19338042	0.3010087	0.0	0.2976815	0.0	0.29460624	0.09063068	0.37166533	0.19475608	0.23048025	0.0	0.19811927	0.25753397	0.33414736	0.21751098	0.0	0.0	0.26807013	0.0	0.3300524
x7K0HvapOexFPT0o	0.19922982	0.18818313	0.19197336	0.16452372	0.117935024	0.14779657	0.0	0.0	0.14868207	0.19832173	0.19508037	0.15521717	0.124230236	0.12405179	0.16648214	0.0	0.1804366	0.17342685	0.0	0.0	0.046013124	0.09521468	0.0	0.09248392	0.10415057	0.15992771	0.20243976	0.1863205	0.0	0.01208882	0.17550318	0.15451902	0.1663274	0.0	0.0	0.09550055	0.0	0.093669794	0.20378713	0.1702696	0.0	0.090094544	0.12767513	0.0	0.16371818	0.05229818	0.0	0.16966018	0.16182116	0.0	0.08517617	0.0	0.0	0.17470062	0.17132707	0.17205574	0.18986954	0.17400983	0.20665509	0.15844543	0.17370227	0.0	0.15279433	0.0	0.17073856	0.23260333	0.17413072	0.15222232	0.0	0.1362201	0.15272677	0.1699114	0.02377383	0.17622557	0.1735697	0.15428074	0.15851411	0.07632887	0.16565992	0.07597702	0.17892389	0.17046274	0.2044989	0.16724992	0.0	0.031470228	0.19783074	0.17410237	0.06676671	0.17695034	0.0	0.17234826	0.1816651	0.1312817	0.0	0.14877181	0.17764366	0.17790881	0.16338113	0.1579402	0.08537238	0.1490823	0.18396448	0.13555363	0.0	0.0	0.1711567	0.17388102	0.051903047	0.16932654	0.0	0.20373167	0.0	0.13655795	0.15593217	0.19312559	0.10717155	0.117377624	0.0	0.17247379	0.13627727	0.16532834	0.048511762	0.008733395	0.06890527	0.1353996	0.0	0.17968786
x7VJwzSyRISBpAQi	0.03911959	0.011216486	0.027718285	0.0	0.0	0.026955679	0.13777445	0.14092137	0.003945569	0.018487426	0.0134671	0.030335326	0.0	0.06720664	0.011764023	0.07897837	0.00058284326	0.016863706	0.1445694	0.11423643	0.11851914	0.0	0.03962767	0.0	0.0	0.017197793	0.00025966356	0.0	0.0	0.0	0.0	0.014200199	0.0	0.0	0.14121272	0.0019172104	0.07670803	0.0	0.011107773	0.010362917	0.16792879	0.0	0.0	0.10261957	0.01671001	0.11833971	0.01460671	0.0103373295	0.028320717	0.14948983	0.11760033	0.12272161	0.12634246	0.0	0.005197636	0.0	0.069900356	0.010694732	0.0011224658	0.025842473	0.0	0.08781864	0.023803223	0.018546155	0.009492996	0.0	0.041457657	0.0	0.0	0.0	0.0	0.023362417	0.0064721024	0.0	0.0	0.0029924356	0.054984383	0.0	0.0073205386	0.0	0.0	0.0	0.025502825	0.0032350381	0.13636641	0.0136243105	0.011674317	0.00782447	0.0960748	0.022523582	0.050411545	0.0019426389	0.023621095	0.0062555275	0.16927306	0.0	0.030471634	0.0	0.0029658622	0.0	0.08422297	0.0047885217	0.0	0.0122217955	0.11942883	0.13720722	0.024025861	0.00020565909	0.0	0.0069289897	0.19903533	0.039057963	0.018045528	0.0	0.0	0.0051852297	0.0	0.0	0.12134989	0.0	0.020537358	0.0071421517	0.024094442	0.058988262	0.14004591	0.0011282872	0.14158075	0.05999964
x80cOUQIrinuJG1P	0.37323552	0.26584846	0.274684	0.20856285	0.20353085	0.24467571	0.0	0.0	0.3460242	0.30553693	0.29815003	0.6005639	0.35924602	0.056942437	0.26537207	0.0	0.26326326	0.14999796	0.024270482	0.0	0.0	0.19247115	0.0	0.24618648	0.44089022	0.20648187	0.3251167	0.3424131	0.13295422	0.27307522	0.23435386	0.1895745	0.23130554	0.0	0.0	0.1464248	0.12248168	0.21710278	0.3153886	0.20426834	0.0	0.33500567	0.42440534	0.1316092	0.20508865	0.18653402	0.0058134478	0.2518827	0.30264142	0.10047325	0.4212483	0.0043639597	0.19255374	0.2484999	0.2041195	0.24336968	0.18528748	0.3225641	0.28598753	0.49363357	0.21561526	0.0	0.16686293	0.356338	0.23228228	0.3166041	0.25581846	0.36259812	0.012779675	0.21944822	0.31678206	0.33703735	0.15317361	0.27419645	0.1537161	0.26652113	0.28268632	0.20248325	0.21334854	0.18910834	0.20339286	0.2651807	0.25647685	0.2406033	0.0	0.11518108	0.3239565	0.26057026	0.2702643	0.17434141	0.0	0.22412425	0.23140815	0.23229972	0.0	0.2299706	0.25169888	0.27283046	0.32280245	0.21761034	0.4685123	0.1835833	0.14717944	0.25460386	0.00072664674	0.0	0.20114157	0.2490556	0.23618698	0.2238198	0.038309637	0.23690476	0.0	0.14541344	0.29179233	0.35466576	0.16937579	0.1701461	0.0	0.10334822	0.18788888	0.26362827	0.014485237	0.07369683	0.22602125	0.20356858	0.0	0.3596152
X8defiYa8Kz7DAoL	0.18264286	0.16831003	0.17228287	0.1893696	0.13757686	0.15744302	0.027086632	0.0	0.17519245	0.18613863	0.176641	0.24730119	0.13593118	0.043387145	0.1913761	0.0	0.121941276	0.13027504	0.030609816	0.0	0.002068546	0.14925174	0.0	0.14111815	0.22969694	0.13949877	0.19753169	0.17660166	0.071989276	0.22898524	0.15305823	0.12405358	0.13719402	0.022509836	0.0	0.14842649	0.0	0.11975995	0.16635777	0.13931581	0.004976073	0.16094032	0.20029965	0.046684097	0.123097576	0.047020968	0.0	0.14921506	0.16486828	0.0	0.08952188	0.0	0.11653931	0.12835242	0.18164054	0.15087867	0.1405847	0.18293777	0.17122395	0.31560063	0.1381896	0.0	0.15506408	0.08945372	0.13646176	0.1526252	0.13257682	0.17462265	0.09751156	0.1304109	0.17839934	0.18612511	0.13251714	0.21037033	0.12071756	0.1720584	0.1817659	0.19311349	0.13190559	0.18043439	0.15363896	0.13977177	0.15908448	0.15873058	0.0	0.09495065	0.19360581	0.15648551	0.0	0.14299884	0.0	0.1634004	0.1292151	0.13939014	0.055212516	0.16657369	0.183405	0.16398743	0.17971984	0.1699843	0.13475758	0.15811127	0.14441495	0.20603988	0.067062095	0.0	0.14731282	0.16203104	0.15739931	0.1652481	0.0	0.15316838	0.04905204	0.07739891	0.18098462	0.19912732	0.22782888	0.16146171	0.0	0.10265578	0.19146581	0.17873536	0.031264275	0.076606736	0.010207837	0.1862687	0.0	0.17250717
X8R3mEZDTUnr5XBm	0.047730334	0.0	0.017951397	0.015012748	0.031926274	0.051566217	0.079064615	0.0	0.03580076	0.060281403	0.0	0.0	0.0	0.0	0.014231863	0.0	0.042212486	0.010878498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03763554	0.0	0.03303757	0.0	0.0	0.0	0.020378694	0.03740348	0.0	0.0	0.083619036	0.02523945	0.0	0.0052629435	0.0197376	0.0	0.0	0.021357061	0.1588914	0.053101517	0.0	0.08526903	0.013698219	0.0369597	0.017003465	0.0	0.0	0.0	0.036307912	0.017009528	0.0062616174	0.10924719	0.021928264	0.029895274	0.0	0.01523778	0.0	0.0010986439	0.019616554	0.016332729	0.0	0.07878959	0.05201075	0.121643566	0.0	0.0	0.019076439	0.0	0.0	0.0053357217	0.0	0.06807132	0.0	0.034786563	0.07091721	0.008146884	0.0	0.0108069945	0.0	0.0	0.01309691	0.013551492	0.028668307	0.033916917	0.05387357	0.0	0.0	0.025152162	0.010550716	0.0	0.0040044636	0.014883506	0.10115873	0.007119335	0.049329877	0.0	0.0	0.0	0.013308882	0.0	0.0	0.046040896	0.0019877793	0.0	0.07532864	0.0	0.039279863	0.010412956	0.07659965	0.0	0.0038965864	0.0	0.0020589794	0.0	0.074505635	0.052142944	0.105146214	0.082240656	0.0	0.0	0.0068049617	0.0	0.07776338
X9iV94SmYSXydF2J	0.2874416	0.21462978	0.2466555	0.17843941	0.14246546	0.18619117	0.0	0.0	0.21535683	0.22128724	0.23076177	0.3918114	0.2949486	0.1460804	0.23842707	0.0	0.19993624	0.09967084	0.0	0.0	0.0	0.23441716	0.0	0.2288017	0.3274729	0.16024914	0.27164844	0.26271808	0.051493425	0.1393642	0.1771131	0.15760517	0.19304647	0.0	0.0	0.13801387	0.06951414	0.18204866	0.23802944	0.16105942	0.0	0.10663988	0.3797302	0.121504545	0.18322292	0.08640646	0.0	0.18089776	0.2487603	0.073932394	0.22078279	0.0	0.09959784	0.22444795	0.16108184	0.20650747	0.14710397	0.29778722	0.16506146	0.34361398	0.17679618	0.0	0.11366349	0.12791808	0.18367006	0.30848786	0.22616032	0.34507352	0.0	0.17341018	0.22027905	0.27814835	0.09002286	0.2516213	0.14125086	0.18832563	0.2660518	0.09010597	0.16350953	0.17575203	0.16144818	0.20195319	0.19796164	0.16041072	0.0	0.0968726	0.24872005	0.17465498	0.09732364	0.14221889	0.0	0.17659795	0.19062014	0.17546067	0.0	0.16061528	0.19818033	0.25588918	0.22930197	0.14940895	0.23793466	0.1385442	0.1721724	0.21436481	0.0	0.0	0.15262236	0.20699868	0.25189954	0.19920763	0.0	0.18372208	0.0	0.17039767	0.1540375	0.32520244	0.18356866	0.08503353	0.030483013	0.1250308	0.1942647	0.26167938	0.043326408	0.014884811	0.0752466	0.13973439	0.0	0.27142912
X9UmKzxyEDZ0Oscc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038285743	0.062610954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12992394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07544624	0.0	0.0	0.0	0.0	0.0	0.0	0.030659983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28185424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128488485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
X9zyiDeDOr6k8iUd	0.6001889	0.59492207	0.60231555	0.49608055	0.47099867	0.5693348	0.0	0.0042562224	0.6275705	0.59992564	0.6593192	0.82292914	0.5396817	0.15096515	0.55255795	0.0	0.57655656	0.41224596	0.02995018	0.0	0.062315505	0.4114971	0.0	0.52795887	0.7320476	0.5213864	0.64733654	0.6158978	0.20454685	0.45072922	0.51545906	0.49960086	0.5531979	0.30189583	0.0	0.47564372	0.2060023	0.65650564	0.6225152	0.48263824	0.0	0.6502828	0.71249676	0.0	0.5295863	0.14784019	0.0	0.5717646	0.5863581	0.061132547	0.29701647	0.0	0.1365658	0.6081406	0.61419654	0.5868663	0.59170675	0.60872173	0.4974439	0.83005404	0.5073819	0.0	0.424271	0.18197784	0.5650849	0.6571463	0.7098079	0.6444347	0.02354879	0.47639143	0.55191565	0.6374232	0.39261097	0.5908742	0.5285705	0.58086085	0.53999585	0.42297184	0.49803337	0.484351	0.54690903	0.552187	0.6201562	0.4858385	0.0	0.32500538	0.6760693	0.5312526	0.22355042	0.557183	0.0	0.5868771	0.5850664	0.49392056	0.0	0.53760326	0.6529341	0.5835786	0.5293524	0.5059805	0.22712089	0.57547444	0.5255806	0.55169487	0.0	0.0	0.56702405	0.60709506	0.4180031	0.51589066	0.0	0.5502186	0.027850995	0.43728518	0.4098038	0.6814528	0.56714594	0.52450144	0.0	0.45785376	0.4895976	0.69298804	0.31376857	0.0	0.35107332	0.51141626	0.0	0.6724047
x71S4uofSolcNPFt	0.17338811	0.16094966	0.18930314	0.15844351	0.14145796	0.15628707	0.0	0.0	0.18321134	0.19577481	0.18348257	0.1356837	0.10834121	0.12621304	0.1578196	0.0	0.1932606	0.14205648	0.0	0.0	0.0	0.15345	0.0	0.16093796	0.14170179	0.17077924	0.15617919	0.1299812	0.15044391	0.102081895	0.13491952	0.16137014	0.1557495	0.114249736	0.0	0.109001346	0.0	0.06280958	0.19430839	0.17149164	0.0	0.15487087	0.16668281	0.0132620325	0.16200858	0.0	0.0	0.16628759	0.17636229	0.0	0.0	0.0	0.0	0.15361652	0.1892326	0.18231551	0.1671597	0.15279227	0.129805	0.20555031	0.14662994	0.024852917	0.16917984	0.1615248	0.16770916	0.2166583	0.11430224	0.13185896	0.13174067	0.116771266	0.1514436	0.18365547	0.090431444	0.19735299	0.19161692	0.16699293	0.14332172	0.10341731	0.18054982	0.11587163	0.17403439	0.1608289	0.18774123	0.12027171	0.0	0.17825493	0.16507246	0.16518475	0.0	0.153388	0.0	0.18326773	0.17004903	0.17065391	0.0	0.13277856	0.20185879	0.18374054	0.14305492	0.19388522	0.010520108	0.13365069	0.11949504	0.17111185	0.0	0.0	0.1758488	0.18037827	0.06921054	0.17363319	0.0	0.16132057	0.096865624	0.12809162	0.065666094	0.22592022	0.14885642	0.16623485	0.0	0.13153683	0.15769471	0.20595378	0.10809257	0.0	0.0	0.15854858	0.0	0.15914203
X8u0eXXkELsdbmGT	0.16442715	0.060325205	0.09588059	0.027599744	0.057512656	0.057740383	0.11070518	0.055611856	0.14220212	0.100922145	0.09898521	0.21192771	0.07609959	0.1403705	0.048760496	0.0	0.070323765	0.048277836	0.06512749	0.0	0.072071016	0.0069493274	0.0	0.06913728	0.13872631	0.06993926	0.0826661	0.14749335	0.024470951	0.20789722	0.053078376	0.045337982	0.07839391	0.0	0.0	0.0	0.0	0.116243936	0.10866306	0.04558405	0.047062285	0.11364241	0.09383375	0.08005217	0.040048864	0.2061513	0.1698466	0.07948141	0.07063222	0.05457231	0.27247417	0.08509105	0.11772503	0.08555571	0.069245785	0.05357332	0.104857065	0.11693261	0.10861938	0.19670987	0.110908315	0.059352607	0.01600273	0.34772256	0.07033626	0.14146636	0.08144344	0.111171186	0.09597778	0.114131846	0.11530314	0.09425263	0.00729018	0.13633934	0.03459726	0.1050512	0.08892659	0.050048374	0.05642556	0.06296318	0.08883287	0.10010499	0.07644058	0.09754537	0.098684125	0.10378324	0.13793573	0.04824341	0.22616878	0.07283867	0.049270023	0.06252921	0.07926084	0.054680265	0.029841198	0.03995374	0.09802435	0.037470724	0.08548496	0.08307985	0.16000912	0.039982636	0.0	0.054703988	0.019500323	0.07705746	0.035702918	0.08762395	0.011537455	0.029152064	0.0	0.11744732	0.05988229	0.043419905	0.0715749	0.10943251	0.0066207	0.0	0.13207069	0.0841942	0.09022834	0.015777215	0.0	0.0	0.15543133	0.05537732	0.0	0.109757654
XaEOPByYX0ypNdHf	0.3107204	0.34220472	0.3252707	0.30710465	0.2850509	0.27023494	0.0	0.0	0.30991122	0.3209423	0.3029753	0.48607305	0.26111096	0.0	0.27066976	0.0	0.30329782	0.29719347	0.0	0.0	0.0	0.38709983	0.008394136	0.28229117	0.38591468	0.2746854	0.33592117	0.25933358	0.2118786	0.34964442	0.27356127	0.26668835	0.279541	0.19798559	0.0	0.36351445	0.0	0.1936232	0.36365926	0.29908714	0.0	0.4860169	0.30312967	0.0	0.28913683	0.0	0.0	0.29257345	0.33740962	0.0	0.0	0.0	0.0	0.2577291	0.33874762	0.30767003	0.31843835	0.33094642	0.23445213	0.5654967	0.24969172	0.0	0.25765765	0.0	0.29275864	0.4945042	0.27442154	0.31837192	0.18395501	0.24637738	0.29372662	0.3273763	0.16342478	0.35906482	0.2766446	0.3092056	0.3051571	0.33597308	0.32178268	0.30596748	0.2881828	0.2889844	0.32663035	0.2678762	0.0	0.081465684	0.34168652	0.27519155	0.0	0.2649378	0.0	0.33261245	0.32508337	0.3301313	0.0	0.35222316	0.29900047	0.37918556	0.30019954	0.2719169	0.029802939	0.24584237	0.25657082	0.29254463	0.0	0.0	0.29522312	0.2970575	0.2935471	0.27953592	0.0	0.29442093	0.0353092	0.2957311	0.26489648	0.35766354	0.24348645	0.30290094	0.0	0.21567471	0.30047008	0.4424932	0.11877893	0.0	0.0	0.34662	0.0	0.3364154
XaOkF9nMqPvSJLjg	0.0	0.0	0.0	0.0	0.0	0.0	0.2820721	0.35346287	0.0	0.0	0.0	0.0	0.0	0.44205734	0.0	0.3182962	0.0	0.0	0.34954846	0.24781463	0.31028306	0.0	0.4643176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.114068754	0.0	0.31829008	0.0	0.0	0.0	0.22456282	0.0	0.0	0.25041702	0.0	0.38037282	0.34695795	0.0	0.0	0.2379396	0.5297422	0.31208485	0.41828048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18508743	0.0	0.27163613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2506331	0.0	0.034381334	0.0	0.38696897	0.0	0.15954472	0.0	0.0	0.0	0.22127384	0.0	0.0	0.0	0.0	0.0	0.4101625	0.0	0.0	0.0	0.4672932	0.23024285	0.0	0.0	0.0	0.0	0.033428453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35396957	0.0	0.0	0.0	0.0	0.36403143	0.39794067	0.0	0.28453717	0.0085743675
