id	0_best_fc2_mfcc_bow_mfcc_bow_padding_model	1_best_fc2_mfcc_bow_mfcc_bow_padding_model	2_best_fc2_mfcc_bow_mfcc_bow_padding_model	3_best_fc2_mfcc_bow_mfcc_bow_padding_model	4_best_fc2_mfcc_bow_mfcc_bow_padding_model	5_best_fc2_mfcc_bow_mfcc_bow_padding_model	6_best_fc2_mfcc_bow_mfcc_bow_padding_model	7_best_fc2_mfcc_bow_mfcc_bow_padding_model	8_best_fc2_mfcc_bow_mfcc_bow_padding_model	9_best_fc2_mfcc_bow_mfcc_bow_padding_model	10_best_fc2_mfcc_bow_mfcc_bow_padding_model	11_best_fc2_mfcc_bow_mfcc_bow_padding_model	12_best_fc2_mfcc_bow_mfcc_bow_padding_model	13_best_fc2_mfcc_bow_mfcc_bow_padding_model	14_best_fc2_mfcc_bow_mfcc_bow_padding_model	15_best_fc2_mfcc_bow_mfcc_bow_padding_model	16_best_fc2_mfcc_bow_mfcc_bow_padding_model	17_best_fc2_mfcc_bow_mfcc_bow_padding_model	18_best_fc2_mfcc_bow_mfcc_bow_padding_model	19_best_fc2_mfcc_bow_mfcc_bow_padding_model	20_best_fc2_mfcc_bow_mfcc_bow_padding_model	21_best_fc2_mfcc_bow_mfcc_bow_padding_model	22_best_fc2_mfcc_bow_mfcc_bow_padding_model	23_best_fc2_mfcc_bow_mfcc_bow_padding_model	24_best_fc2_mfcc_bow_mfcc_bow_padding_model	25_best_fc2_mfcc_bow_mfcc_bow_padding_model	26_best_fc2_mfcc_bow_mfcc_bow_padding_model	27_best_fc2_mfcc_bow_mfcc_bow_padding_model	28_best_fc2_mfcc_bow_mfcc_bow_padding_model	29_best_fc2_mfcc_bow_mfcc_bow_padding_model	30_best_fc2_mfcc_bow_mfcc_bow_padding_model	31_best_fc2_mfcc_bow_mfcc_bow_padding_model	32_best_fc2_mfcc_bow_mfcc_bow_padding_model	33_best_fc2_mfcc_bow_mfcc_bow_padding_model	34_best_fc2_mfcc_bow_mfcc_bow_padding_model	35_best_fc2_mfcc_bow_mfcc_bow_padding_model	36_best_fc2_mfcc_bow_mfcc_bow_padding_model	37_best_fc2_mfcc_bow_mfcc_bow_padding_model	38_best_fc2_mfcc_bow_mfcc_bow_padding_model	39_best_fc2_mfcc_bow_mfcc_bow_padding_model	40_best_fc2_mfcc_bow_mfcc_bow_padding_model	41_best_fc2_mfcc_bow_mfcc_bow_padding_model	42_best_fc2_mfcc_bow_mfcc_bow_padding_model	43_best_fc2_mfcc_bow_mfcc_bow_padding_model	44_best_fc2_mfcc_bow_mfcc_bow_padding_model	45_best_fc2_mfcc_bow_mfcc_bow_padding_model	46_best_fc2_mfcc_bow_mfcc_bow_padding_model	47_best_fc2_mfcc_bow_mfcc_bow_padding_model	48_best_fc2_mfcc_bow_mfcc_bow_padding_model	49_best_fc2_mfcc_bow_mfcc_bow_padding_model	50_best_fc2_mfcc_bow_mfcc_bow_padding_model	51_best_fc2_mfcc_bow_mfcc_bow_padding_model	52_best_fc2_mfcc_bow_mfcc_bow_padding_model	53_best_fc2_mfcc_bow_mfcc_bow_padding_model	54_best_fc2_mfcc_bow_mfcc_bow_padding_model	55_best_fc2_mfcc_bow_mfcc_bow_padding_model	56_best_fc2_mfcc_bow_mfcc_bow_padding_model	57_best_fc2_mfcc_bow_mfcc_bow_padding_model	58_best_fc2_mfcc_bow_mfcc_bow_padding_model	59_best_fc2_mfcc_bow_mfcc_bow_padding_model	60_best_fc2_mfcc_bow_mfcc_bow_padding_model	61_best_fc2_mfcc_bow_mfcc_bow_padding_model	62_best_fc2_mfcc_bow_mfcc_bow_padding_model	63_best_fc2_mfcc_bow_mfcc_bow_padding_model	64_best_fc2_mfcc_bow_mfcc_bow_padding_model	65_best_fc2_mfcc_bow_mfcc_bow_padding_model	66_best_fc2_mfcc_bow_mfcc_bow_padding_model	67_best_fc2_mfcc_bow_mfcc_bow_padding_model	68_best_fc2_mfcc_bow_mfcc_bow_padding_model	69_best_fc2_mfcc_bow_mfcc_bow_padding_model	70_best_fc2_mfcc_bow_mfcc_bow_padding_model	71_best_fc2_mfcc_bow_mfcc_bow_padding_model	72_best_fc2_mfcc_bow_mfcc_bow_padding_model	73_best_fc2_mfcc_bow_mfcc_bow_padding_model	74_best_fc2_mfcc_bow_mfcc_bow_padding_model	75_best_fc2_mfcc_bow_mfcc_bow_padding_model	76_best_fc2_mfcc_bow_mfcc_bow_padding_model	77_best_fc2_mfcc_bow_mfcc_bow_padding_model	78_best_fc2_mfcc_bow_mfcc_bow_padding_model	79_best_fc2_mfcc_bow_mfcc_bow_padding_model	80_best_fc2_mfcc_bow_mfcc_bow_padding_model	81_best_fc2_mfcc_bow_mfcc_bow_padding_model	82_best_fc2_mfcc_bow_mfcc_bow_padding_model	83_best_fc2_mfcc_bow_mfcc_bow_padding_model	84_best_fc2_mfcc_bow_mfcc_bow_padding_model	85_best_fc2_mfcc_bow_mfcc_bow_padding_model	86_best_fc2_mfcc_bow_mfcc_bow_padding_model	87_best_fc2_mfcc_bow_mfcc_bow_padding_model	88_best_fc2_mfcc_bow_mfcc_bow_padding_model	89_best_fc2_mfcc_bow_mfcc_bow_padding_model	90_best_fc2_mfcc_bow_mfcc_bow_padding_model	91_best_fc2_mfcc_bow_mfcc_bow_padding_model	92_best_fc2_mfcc_bow_mfcc_bow_padding_model	93_best_fc2_mfcc_bow_mfcc_bow_padding_model	94_best_fc2_mfcc_bow_mfcc_bow_padding_model	95_best_fc2_mfcc_bow_mfcc_bow_padding_model	96_best_fc2_mfcc_bow_mfcc_bow_padding_model	97_best_fc2_mfcc_bow_mfcc_bow_padding_model	98_best_fc2_mfcc_bow_mfcc_bow_padding_model	99_best_fc2_mfcc_bow_mfcc_bow_padding_model	100_best_fc2_mfcc_bow_mfcc_bow_padding_model	101_best_fc2_mfcc_bow_mfcc_bow_padding_model	102_best_fc2_mfcc_bow_mfcc_bow_padding_model	103_best_fc2_mfcc_bow_mfcc_bow_padding_model	104_best_fc2_mfcc_bow_mfcc_bow_padding_model	105_best_fc2_mfcc_bow_mfcc_bow_padding_model	106_best_fc2_mfcc_bow_mfcc_bow_padding_model	107_best_fc2_mfcc_bow_mfcc_bow_padding_model	108_best_fc2_mfcc_bow_mfcc_bow_padding_model	109_best_fc2_mfcc_bow_mfcc_bow_padding_model	110_best_fc2_mfcc_bow_mfcc_bow_padding_model	111_best_fc2_mfcc_bow_mfcc_bow_padding_model	112_best_fc2_mfcc_bow_mfcc_bow_padding_model	113_best_fc2_mfcc_bow_mfcc_bow_padding_model	114_best_fc2_mfcc_bow_mfcc_bow_padding_model	115_best_fc2_mfcc_bow_mfcc_bow_padding_model	116_best_fc2_mfcc_bow_mfcc_bow_padding_model	117_best_fc2_mfcc_bow_mfcc_bow_padding_model	118_best_fc2_mfcc_bow_mfcc_bow_padding_model	119_best_fc2_mfcc_bow_mfcc_bow_padding_model	120_best_fc2_mfcc_bow_mfcc_bow_padding_model	121_best_fc2_mfcc_bow_mfcc_bow_padding_model	122_best_fc2_mfcc_bow_mfcc_bow_padding_model	123_best_fc2_mfcc_bow_mfcc_bow_padding_model	124_best_fc2_mfcc_bow_mfcc_bow_padding_model	125_best_fc2_mfcc_bow_mfcc_bow_padding_model	126_best_fc2_mfcc_bow_mfcc_bow_padding_model	127_best_fc2_mfcc_bow_mfcc_bow_padding_model
lrbEv0Tu2jLNlMmD	0.0013658754	0.0042758426	0.008784886	0.015542023	0.008038322	0.005277679	0.0	0.0056502675	0.00038248493	0.022687083	0.0119698495	0.000614382	0.00091914064	0.02469054	0.0042244643	0.0	0.007885264	0.0022371353	0.0063963225	0.0	0.00044903575	0.0	0.0	0.0018254693	0.0	0.024597384	0.0010499994	0.0	0.0014542645	0.013083201	0.0	0.012483128	0.00028657497	0.0017343531	0.006529791	0.0019994178	0.00024091378	0.0060782363	0.0019438947	0.0	0.0059412387	0.0067973468	0.0024502717	0.022868415	0.022137735	0.006059768	0.0	0.0	0.0070174583	0.008254708	0.0045536584	0.0020121336	0.0	0.010138948	0.004824746	0.011261123	0.0	0.0	0.0	0.0	0.01385199	0.0036790387	0.0	0.0	0.024398556	0.014024656	0.014348287	0.0	0.0	0.0	0.0063986876	0.0	0.023851374	0.020991221	0.0	0.0	0.0	0.0	0.014087397	0.0007141887	0.004482425	0.012634626	0.023471488	0.007249123	0.008551534	0.0	0.00093181414	0.014949476	0.012132506	0.0013174298	0.0	0.0022078713	0.0027405978	0.0	0.0033505708	0.0	0.02416842	0.0011707017	0.0071636443	0.0	0.0010683653	0.023103	0.023489054	0.00920146	0.016651921	0.0050309044	0.0	0.0	0.0	0.0	0.0064128037	0.0016306783	0.017372236	0.0016062757	0.0010029369	0.0019233156	0.024260016	0.02231209	0.006150448	0.0064030504	0.0	0.0	0.0	0.0038976828	0.0069948635	0.023718843	0.0019718828	0.0
6AE58TT4YyF4Y4oT	0.0	0.0	0.0	0.012606687	0.0	0.0	0.0	0.0	0.0	0.0017400843	0.0140635725	0.0	0.0	0.0038864582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00091605395	0.0	0.0	0.0	0.0	0.0	0.014897045	0.0	0.0	0.0	0.0017008613	0.0	0.0	0.0	0.0	0.012151073	0.0	0.0	0.00084073097	0.0029284225	0.00902947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020718772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031158086	0.0049715335	0.0	0.0	0.0	0.0	0.0	0.0003660886	0.0	0.012933449	0.00255845	0.012862366	0.0	0.0	0.0	0.0	0.015402064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039892746	0.00088121655	0.0	0.0	0.0	0.0007442691	0.004186719	0.01359052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012387607	0.0	0.0	0.0061882306	0.0044870893	0.010424407	0.009487198	0.0	0.0	0.0	0.0	0.0	0.008145468	0.0015582546	0.0
gLHk30cSoqtjIpP7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023551607	0.0	0.0	0.0	0.00083566416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021914884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019617025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015286024	0.0	0.0015380868	0.0	0.0	0.0	0.0	0.0	0.0008298032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017721206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016847958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020438645	5.4206943e-05
do5MoXcipigjraj7	0.00076503213	0.0023737396	0.0009966649	0.013901715	0.001376577	0.00053420203	0.0007887349	0.0009324701	0.00025464527	0.016318709	0.014307606	0.0009194435	0.0011641447	0.017015383	0.0040312125	0.0	0.0024291538	0.0016966918	0.0016524387	0.0	0.00051673094	0.0	0.0	0.0010451748	0.0	0.01662774	0.0011222137	0.0	0.000231335	0.004422967	0.0	0.014701913	0.0010516393	0.0010610416	0.00057295	0.0025267133	0.00032857468	0.0022653374	0.0	0.0	0.014056863	0.0025605399	0.0010959243	0.017383905	0.017316576	0.015573304	0.0015693522	0.0	0.00057144294	0.0032588213	0.0017872234	0.0013774941	0.0	0.0011040492	0.0019775634	0.0026786162	0.00038681875	0.0	0.0	0.0	0.0035013831	0.0012755538	0.0	0.0	0.016096449	0.0029188788	0.004046358	0.0	0.0	0.0	0.0011395126	0.0	0.017624179	0.015679138	0.0	0.0	0.0	0.0	0.0030240174	0.0025950999	0.001261832	0.0145857725	0.018145673	0.015030776	0.0012241341	0.0	0.0022463694	0.0036289925	0.01571836	0.0026279073	0.0	0.00034660852	0.0005569475	0.0	0.0011648398	0.0	0.016067285	0.0017019059	0.00015111748	0.0	0.0011427248	0.014811549	0.017788017	0.014770855	0.006283647	0.001231259	0.0	0.0	0.0	0.0	0.0013081968	0.0011989004	0.0057677026	0.002401138	0.001895218	0.0	0.017070971	0.016634304	0.012623057	0.014463461	0.0	0.0	0.0	0.0012572053	0.0016967626	0.019703949	0.002549714	0.0010342662
QPUaa2orGuoeXzwk	0.01610619	0.009112325	0.015761547	0.0	0.01598904	0.0148781305	0.017188856	0.016934656	0.016158568	0.0077333995	0.0	0.016936107	0.01631038	0.009174884	0.016394228	0.006715979	0.016362227	0.015865615	0.01524698	0.010899345	0.017064802	0.0	0.005851499	0.016601926	0.015219848	0.009978801	0.016654193	0.0070253876	0.015956974	0.011680962	0.0073051485	0.0	0.015195468	0.01674662	0.017071715	0.0035509828	0.016539417	0.015455496	0.01600729	0.012391342	0.0	0.015555744	0.015153259	0.008905375	0.00865495	0.0	0.016926248	0.0	0.014958135	0.01633856	0.016394237	0.016167218	0.006560269	0.010116656	0.015688732	0.011814406	0.016135449	0.01637231	0.00895928	0.012186731	0.01145546	0.01655001	0.0025333539	0.008467737	0.008199741	0.011541237	0.0120978635	0.0057890913	0.009945122	0.0052494034	0.014859834	0.008418713	0.0084818285	0.006293396	0.0069182175	0.0	0.006766282	0.011408224	0.010182559	0.0051955576	0.016693361	0.0	0.010025057	0.0	0.012845781	0.010648585	0.017935386	0.011215002	0.0	0.015583402	0.0	0.016258797	0.017046843	0.0043619582	0.015546114	0.0053286995	0.008071382	0.002985059	0.0077460636	0.009720625	0.018265424	0.008851338	0.009593526	0.0	0.011375757	0.009743798	0.0064318497	0.013998264	0.016470987	0.005996537	0.016401168	0.015141199	0.01226683	0.003315583	0.015465401	0.016064981	0.008056472	0.009475563	0.0	0.0	0.0152435955	0.0008794998	0.013450275	0.015763365	0.0102311205	0.007915044	0.0033066731	0.0077571375
cOiPR0OfSajxdtTf	0.023764927	0.013884917	0.022142893	0.0	0.023702634	0.021727053	0.023271736	0.024647892	0.02376302	0.011611994	0.0	0.025009759	0.02337908	0.0138218915	0.02369945	0.010134463	0.024116179	0.024306709	0.022756716	0.01636141	0.024053443	0.0	0.009670542	0.022829812	0.02174433	0.014976898	0.02457599	0.010820675	0.023445455	0.017935615	0.009831888	0.0	0.022110462	0.024901655	0.024225855	0.0036287038	0.022765461	0.023509106	0.022376297	0.020247007	0.0	0.023935908	0.024209026	0.014334274	0.013313037	0.0	0.023448939	0.0	0.022491036	0.023075214	0.02359984	0.022872536	0.0074941097	0.016997807	0.022920351	0.018082352	0.023609376	0.024289634	0.009540482	0.017873153	0.017899565	0.024182882	0.0012961728	0.014371976	0.0140309725	0.018060481	0.018121883	0.0049289814	0.016011	0.006454969	0.02234268	0.012808504	0.013261801	0.010783597	0.0077776914	0.0	0.0051706536	0.017802967	0.015824337	0.005532114	0.022729665	0.0	0.014546431	0.0	0.018393226	0.0158307	0.025180053	0.017583853	0.0	0.022117767	0.0	0.024938	0.022744935	0.0053389617	0.023360975	0.007825907	0.01315821	0.0029651572	0.014469431	0.01476345	0.024477012	0.014073526	0.0152413305	0.0	0.018606527	0.014151013	0.009680402	0.019927861	0.024256218	0.0073050424	0.022595247	0.023244563	0.0191206	0.0034556913	0.022696016	0.023710977	0.01339625	0.013237583	0.0	0.0	0.022005703	0.00046320324	0.019520285	0.024229957	0.015959447	0.012600833	0.0032851433	0.007850361
ovqSpdUbgFRRGdyi	0.028615126	0.014988676	0.029606134	0.0022426017	0.029877942	0.028173435	0.02897973	0.030984828	0.02998675	0.022874387	0.0	0.030530768	0.030288344	0.025921449	0.032389753	0.0073221987	0.030763581	0.030007087	0.028994465	0.016293047	0.030205626	0.0	0.00893607	0.029446041	0.02486777	0.02679262	0.02863721	0.009631987	0.028628655	0.025203142	0.007383705	0.0003920522	0.028735587	0.030583065	0.031196347	0.0035249495	0.028763374	0.03080948	0.028631944	0.021856561	0.0	0.030442482	0.031660765	0.026211496	0.025144095	0.0	0.030568944	0.0	0.028770464	0.030367995	0.029092427	0.02996703	0.005584072	0.020674169	0.02972582	0.023960244	0.028373098	0.02908383	0.0060980036	0.019837847	0.025566777	0.031597942	0.0	0.014140838	0.026094146	0.024541564	0.025312847	0.0	0.018494654	0.0040081437	0.030271137	0.011932359	0.026593858	0.021668715	0.0050572883	0.0	0.0	0.021297077	0.022522993	0.0049067084	0.029252278	0.0	0.027046708	0.0	0.023135483	0.017138872	0.031994075	0.024868404	0.00024151146	0.027935904	0.0	0.0315381	0.028704314	0.0037300095	0.028986119	0.0034198617	0.024675742	0.0028098912	0.018341476	0.015654651	0.031149395	0.027838882	0.026018739	0.0	0.02783249	0.016438032	0.008046461	0.024357608	0.03091179	0.0045071603	0.028248308	0.030269207	0.027439265	0.003377397	0.029511783	0.028851742	0.024179826	0.025025379	0.0	0.0	0.02647326	0.0	0.022894578	0.031136	0.017699618	0.022863027	0.0032143395	0.00606912
ZHQjN3THZhKRRItk	0.017313492	0.0107741635	0.018137889	0.008659436	0.019167773	0.017847203	0.017542765	0.01854789	0.017543841	0.017955516	0.007154104	0.01843867	0.018473795	0.019147562	0.019921407	0.0020893607	0.020088429	0.018969275	0.018047381	0.008202372	0.018714458	0.0	0.004154493	0.017296694	0.014532075	0.019229187	0.017557506	0.002241763	0.017499978	0.016635174	0.0020320327	0.0066767046	0.017518373	0.01793494	0.020121066	0.0033182383	0.018406216	0.01897108	0.01863503	0.012287359	0.0	0.019311775	0.017652184	0.019080004	0.017925724	0.0035483176	0.019158404	0.0	0.017073952	0.018892001	0.017517895	0.01865492	0.0	0.013216784	0.018041266	0.014843926	0.016352663	0.017284807	0.0	0.01083546	0.015857406	0.01936111	0.0	0.0065172543	0.018773848	0.015655488	0.016612291	0.0011917149	0.009137704	0.0	0.018938674	0.00594787	0.019154333	0.016444664	0.0	0.0	0.0005751694	0.0110897925	0.01420347	0.00449753	0.017724926	0.0070822295	0.019740958	0.0024473527	0.015424386	0.009143036	0.019650249	0.015360717	0.0076478366	0.01659819	0.0	0.019014688	0.017656771	0.0	0.017343123	0.00054500607	0.018546222	0.0025681697	0.010843673	0.008407375	0.019984331	0.018592305	0.0198487	0.0042698667	0.017143741	0.010916329	0.0013695289	0.014281613	0.017490309	0.0	0.018347038	0.017834578	0.018048607	0.0031004506	0.017762838	0.01736534	0.018192839	0.01765408	0.0032363317	0.0027669377	0.015322837	0.0	0.012833001	0.018177176	0.01182272	0.017307118	0.003113316	0.005335196
sUtbAwZK1Zd5uAoc	0.022325099	0.0061063846	0.01908354	0.0	0.019744676	0.018232388	0.023379056	0.020733777	0.023448685	0.0043390915	0.0	0.021685576	0.022108098	0.00455249	0.022693492	0.008499568	0.019666737	0.023260714	0.019022264	0.013962072	0.023062775	0.0	0.010726742	0.02255356	0.018427229	0.0052432087	0.022462422	0.012565707	0.02255445	0.0060250796	0.009006566	0.0	0.02101275	0.022150395	0.01968901	0.0032025932	0.021203171	0.019877514	0.020431446	0.017002862	0.0	0.020812225	0.022247894	0.004691063	0.005774725	0.0	0.021324439	0.0	0.01858104	0.018119954	0.02083132	0.023047626	0.0023010583	0.005644428	0.019919828	0.007299995	0.023186915	0.024050074	0.0036217528	0.01750254	0.008492349	0.021603419	0.0	0.013861663	0.004384594	0.007800693	0.008382244	0.0010920381	0.016818492	0.0008344543	0.019525077	0.011982558	0.004772409	0.00254572	0.0035904264	0.0	0.0015910232	0.017852481	0.005253646	0.003933316	0.020320889	0.0	0.004878186	0.0	0.008615581	0.016059073	0.023420885	0.0073870434	0.0	0.018372968	0.0	0.0227294	0.018913556	3.801484e-05	0.018727344	0.0063020955	0.0037354783	0.0026976988	0.0050376523	0.013570501	0.025540084	0.0050899247	0.005314624	0.0	0.007440576	0.006792486	0.00828973	0.019591011	0.02221294	0.0021335825	0.019083569	0.021835057	0.008681078	0.0028564062	0.019135267	0.021385372	0.0048769573	0.004113703	0.0	0.0	0.019949645	0.0	0.018603593	0.022116499	0.004452257	0.003598347	0.00278219	0.004367935
nk2Yk9Y7iL1OkmrL	0.0024700265	0.004247161	0.0009333582	0.0039268597	0.0020202948	0.0	0.0037576621	0.00079753005	0.0019477854	0.0041794986	0.005709028	0.0022316363	0.0019075696	0.006870551	0.002610009	0.009436122	0.0013609584	0.0013752008	0.0008276989	0.0115358215	0.0031781634	0.0	0.006410712	0.0016936408	0.0101661375	0.0061286422	0.002483318	0.009205536	0.0060611926	0.005380627	0.0095072035	0.004027543	0.0005295055	0.0010895856	0.0	0.003071119	0.0022850577	0.00079249335	0.0021558914	0.008587254	0.0054967585	0.0006708612	0.0010325955	0.006510324	0.0066099954	0.0034440996	0.0015697269	0.0	0.0024418384	0.0	0.0	0.001909026	0.009463551	0.004299705	0.002194473	0.0046442053	0.0016366448	0.0012776227	0.011295946	0.008648267	0.00421959	0.0017841764	0.0103760045	0.007299269	0.005697467	0.004223435	0.0068009486	0.0	0.008068981	0.009579343	0.0	0.008401185	0.0057448423	0.005335338	0.008727943	0.008259128	0.0	0.009450064	0.004450086	0.0038053796	0.0007096687	0.005812832	0.005749954	0.0063660243	0.0055622538	0.011116902	0.0019333231	0.003949013	0.0050352374	0.0020201313	0.0067124404	0.0019296476	0.0021175838	0.009929352	0.0012111935	0.0061473004	0.0057605486	0.0024648712	0.002453773	0.008011834	0.0010850724	0.004701935	0.006699699	0.0036183463	0.0063608005	0.005523188	0.0083054425	0.00675237	0.0026514756	0.009000011	0.00085056585	0.0036859647	0.0049879896	0.0029142401	0.0014520457	0.0023146335	0.006727148	0.005842682	0.0025074582	0.0035711995	0.0109368535	0.008096853	0.010013811	0.0007525123	0.004473398	0.0074166637	0.0028318176	0.0033537836
QkMsyKMDsyDDCXX2	0.030600818	0.015055428	0.02914608	0.0	0.030117206	0.029023673	0.03267709	0.030502843	0.03238036	0.014640664	0.0	0.03260544	0.030607665	0.016414039	0.031928457	0.016527839	0.031119924	0.031111892	0.029321825	0.023608707	0.03227961	0.0	0.016106565	0.030413123	0.028527064	0.01746879	0.03194068	0.018428551	0.032415845	0.025037263	0.01610997	0.0	0.030080331	0.031440236	0.030569294	0.00333501	0.03066544	0.030773588	0.029977366	0.027637614	0.0	0.030569173	0.03216515	0.017778495	0.015414533	0.0	0.03259801	0.0	0.029111607	0.030575579	0.03075387	0.030084994	0.010890924	0.021161914	0.029810794	0.023376858	0.031532735	0.03091815	0.011746852	0.024651824	0.024843236	0.03293296	0.00083017844	0.022153148	0.016157705	0.02287982	0.024094902	0.0	0.024276404	0.009477937	0.029389217	0.019609235	0.01569251	0.011933795	0.010560436	0.0013525737	0.0	0.025919188	0.022922728	0.0042730304	0.029778577	0.0	0.018195953	0.0	0.02443834	0.023455543	0.032791477	0.024125712	0.0	0.030941037	9.040747e-05	0.032558788	0.02879354	0.008211475	0.029743204	0.011318504	0.014739162	0.0027545835	0.018423239	0.023396434	0.029486042	0.018499762	0.019168269	0.0	0.02495007	0.016968844	0.016167745	0.027160902	0.03260062	0.010121623	0.030373087	0.032589313	0.025427664	0.0032215598	0.030068021	0.031036912	0.015243476	0.014323759	0.0	0.0	0.030267619	0.003972238	0.026512656	0.03227887	0.01802124	0.013182776	0.0029286419	0.005124193
16RyPaV6dHRot8sb	0.0	0.008110823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039006067	0.0	0.0	0.0	0.0058171456	0.0	0.0	0.0	0.0	0.0	0.004993211	0.0	0.0	0.005765487	0.0	0.0021091325	0.005810639	0.0	0.0	0.0	0.007257048	0.0005641622	0.0	0.0	0.0	0.0	0.0029960354	0.0	0.0	0.0	0.005549599	0.0	0.0	0.0	0.0067885243	0.004954883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064655324	0.0	0.0078034163	0.0	0.0	0.0	0.0066146366	0.0073108044	0.0	0.0	0.0075224265	0.0030858798	0.005970614	0.007743347	0.0009405938	0.0043227775	0.0	0.0	0.005629788	0.0024785737	0.0024095615	0.0	0.0	0.0025290803	0.0037153787	0.007538199	0.0039489083	0.0	0.0	0.0056979177	0.0	0.00669397	0.0044245617	0.0	0.00443023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049701263	0.004236036	0.0021408882	0.0059782113	0.0101185795	0.0	0.005256914	0.006350613	0.0	0.010338108	0.0073310137	0.0	0.0	0.0	0.0	0.0	0.0	0.0079904385	0.0027973126	0.0	0.0	0.004551452	0.0037542128	0.0	0.0	0.0	0.0	0.0	0.0	0.0068406686	0.0035360416	0.002925734	0.005068703
KaTCF5M35YvkjjAI	0.011940906	0.006665886	0.0091432035	0.0	0.010307827	0.010312117	0.012074482	0.010337802	0.012792478	0.004550467	0.0	0.011338837	0.011692927	0.006563959	0.012260687	0.011372982	0.010253202	0.012832811	0.009458686	0.01495478	0.013113833	0.0	0.009741464	0.011626804	0.014702003	0.0060936026	0.012626762	0.01211566	0.012846357	0.0054176855	0.011069757	0.0	0.012174762	0.0121331625	0.011118085	0.0029447477	0.012121049	0.011001785	0.012538814	0.014255625	0.0	0.010206358	0.0112379035	0.00567997	0.006425099	0.0	0.012199848	0.0	0.0100919	0.010266437	0.009525192	0.012863736	0.0069546015	0.0056916866	0.011625508	0.004452363	0.012208777	0.01182281	0.007673055	0.013885925	0.0053045945	0.012241034	0.0024984065	0.011635503	0.005731445	0.0058398945	0.008527346	0.0	0.013090691	0.006251726	0.00905327	0.011418425	0.0056034075	0.0051273666	0.0069889366	0.0028602805	0.0	0.014691149	0.005730446	0.0037334997	0.00965467	0.0	0.0052181263	0.0	0.0067040217	0.014201117	0.012896638	0.0056523937	0.0	0.009949156	0.00088870316	0.012796578	0.010651935	0.006115871	0.009402225	0.009111062	0.005338148	0.002274275	0.005857635	0.012136615	0.011926403	0.0058663436	0.0066188807	0.0	0.008107719	0.0072684735	0.010282872	0.011587966	0.013541179	0.0062271752	0.008955562	0.0110007925	0.007416995	0.0026986867	0.010954372	0.0128911985	0.006078221	0.0057501956	0.0	0.0	0.013792014	0.0025278258	0.012345034	0.010687657	0.006273267	0.00628622	0.0025483926	0.0033552635
dM5HLLmari8RFZQi	0.0	0.0019312426	0.0048409654	0.0	0.00592477	0.0032554455	0.0	0.006285083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004816861	0.0	0.0048283143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008327719	0.0	0.0	0.0	0.0	0.004833368	0.0027153832	0.0	0.003824011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004492001	0.005374449	0.0045416206	0.0	0.0	0.0	0.0	0.003574158	0.0	0.0	0.0	0.0	0.0027185883	0.0	0.0	0.0	0.0	0.0014524491	0.0014472266	0.0010763161	0.0	0.0	0.0037809613	0.0	0.0	0.0	0.0	0.0	0.0031177432	0.0	0.00037178013	0.0033216672	0.0053628976	0.0	0.0	0.0	0.0033064918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007197398	0.0	0.006765065	0.0	0.0	0.0022524458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023108071	0.0	0.0	0.0	0.0	0.0066183535	0.0	0.0	0.0024156852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012336006	0.0031625957	0.0	0.0026092203	0.0053151776
