id	0_best_fc2_vgg19_vgg19_padding_model	1_best_fc2_vgg19_vgg19_padding_model	2_best_fc2_vgg19_vgg19_padding_model	3_best_fc2_vgg19_vgg19_padding_model	4_best_fc2_vgg19_vgg19_padding_model	5_best_fc2_vgg19_vgg19_padding_model	6_best_fc2_vgg19_vgg19_padding_model	7_best_fc2_vgg19_vgg19_padding_model	8_best_fc2_vgg19_vgg19_padding_model	9_best_fc2_vgg19_vgg19_padding_model	10_best_fc2_vgg19_vgg19_padding_model	11_best_fc2_vgg19_vgg19_padding_model	12_best_fc2_vgg19_vgg19_padding_model	13_best_fc2_vgg19_vgg19_padding_model	14_best_fc2_vgg19_vgg19_padding_model	15_best_fc2_vgg19_vgg19_padding_model	16_best_fc2_vgg19_vgg19_padding_model	17_best_fc2_vgg19_vgg19_padding_model	18_best_fc2_vgg19_vgg19_padding_model	19_best_fc2_vgg19_vgg19_padding_model	20_best_fc2_vgg19_vgg19_padding_model	21_best_fc2_vgg19_vgg19_padding_model	22_best_fc2_vgg19_vgg19_padding_model	23_best_fc2_vgg19_vgg19_padding_model	24_best_fc2_vgg19_vgg19_padding_model	25_best_fc2_vgg19_vgg19_padding_model	26_best_fc2_vgg19_vgg19_padding_model	27_best_fc2_vgg19_vgg19_padding_model	28_best_fc2_vgg19_vgg19_padding_model	29_best_fc2_vgg19_vgg19_padding_model	30_best_fc2_vgg19_vgg19_padding_model	31_best_fc2_vgg19_vgg19_padding_model	32_best_fc2_vgg19_vgg19_padding_model	33_best_fc2_vgg19_vgg19_padding_model	34_best_fc2_vgg19_vgg19_padding_model	35_best_fc2_vgg19_vgg19_padding_model	36_best_fc2_vgg19_vgg19_padding_model	37_best_fc2_vgg19_vgg19_padding_model	38_best_fc2_vgg19_vgg19_padding_model	39_best_fc2_vgg19_vgg19_padding_model	40_best_fc2_vgg19_vgg19_padding_model	41_best_fc2_vgg19_vgg19_padding_model	42_best_fc2_vgg19_vgg19_padding_model	43_best_fc2_vgg19_vgg19_padding_model	44_best_fc2_vgg19_vgg19_padding_model	45_best_fc2_vgg19_vgg19_padding_model	46_best_fc2_vgg19_vgg19_padding_model	47_best_fc2_vgg19_vgg19_padding_model	48_best_fc2_vgg19_vgg19_padding_model	49_best_fc2_vgg19_vgg19_padding_model	50_best_fc2_vgg19_vgg19_padding_model	51_best_fc2_vgg19_vgg19_padding_model	52_best_fc2_vgg19_vgg19_padding_model	53_best_fc2_vgg19_vgg19_padding_model	54_best_fc2_vgg19_vgg19_padding_model	55_best_fc2_vgg19_vgg19_padding_model	56_best_fc2_vgg19_vgg19_padding_model	57_best_fc2_vgg19_vgg19_padding_model	58_best_fc2_vgg19_vgg19_padding_model	59_best_fc2_vgg19_vgg19_padding_model	60_best_fc2_vgg19_vgg19_padding_model	61_best_fc2_vgg19_vgg19_padding_model	62_best_fc2_vgg19_vgg19_padding_model	63_best_fc2_vgg19_vgg19_padding_model	64_best_fc2_vgg19_vgg19_padding_model	65_best_fc2_vgg19_vgg19_padding_model	66_best_fc2_vgg19_vgg19_padding_model	67_best_fc2_vgg19_vgg19_padding_model	68_best_fc2_vgg19_vgg19_padding_model	69_best_fc2_vgg19_vgg19_padding_model	70_best_fc2_vgg19_vgg19_padding_model	71_best_fc2_vgg19_vgg19_padding_model	72_best_fc2_vgg19_vgg19_padding_model	73_best_fc2_vgg19_vgg19_padding_model	74_best_fc2_vgg19_vgg19_padding_model	75_best_fc2_vgg19_vgg19_padding_model	76_best_fc2_vgg19_vgg19_padding_model	77_best_fc2_vgg19_vgg19_padding_model	78_best_fc2_vgg19_vgg19_padding_model	79_best_fc2_vgg19_vgg19_padding_model	80_best_fc2_vgg19_vgg19_padding_model	81_best_fc2_vgg19_vgg19_padding_model	82_best_fc2_vgg19_vgg19_padding_model	83_best_fc2_vgg19_vgg19_padding_model	84_best_fc2_vgg19_vgg19_padding_model	85_best_fc2_vgg19_vgg19_padding_model	86_best_fc2_vgg19_vgg19_padding_model	87_best_fc2_vgg19_vgg19_padding_model	88_best_fc2_vgg19_vgg19_padding_model	89_best_fc2_vgg19_vgg19_padding_model	90_best_fc2_vgg19_vgg19_padding_model	91_best_fc2_vgg19_vgg19_padding_model	92_best_fc2_vgg19_vgg19_padding_model	93_best_fc2_vgg19_vgg19_padding_model	94_best_fc2_vgg19_vgg19_padding_model	95_best_fc2_vgg19_vgg19_padding_model	96_best_fc2_vgg19_vgg19_padding_model	97_best_fc2_vgg19_vgg19_padding_model	98_best_fc2_vgg19_vgg19_padding_model	99_best_fc2_vgg19_vgg19_padding_model	100_best_fc2_vgg19_vgg19_padding_model	101_best_fc2_vgg19_vgg19_padding_model	102_best_fc2_vgg19_vgg19_padding_model	103_best_fc2_vgg19_vgg19_padding_model	104_best_fc2_vgg19_vgg19_padding_model	105_best_fc2_vgg19_vgg19_padding_model	106_best_fc2_vgg19_vgg19_padding_model	107_best_fc2_vgg19_vgg19_padding_model	108_best_fc2_vgg19_vgg19_padding_model	109_best_fc2_vgg19_vgg19_padding_model	110_best_fc2_vgg19_vgg19_padding_model	111_best_fc2_vgg19_vgg19_padding_model	112_best_fc2_vgg19_vgg19_padding_model	113_best_fc2_vgg19_vgg19_padding_model	114_best_fc2_vgg19_vgg19_padding_model	115_best_fc2_vgg19_vgg19_padding_model	116_best_fc2_vgg19_vgg19_padding_model	117_best_fc2_vgg19_vgg19_padding_model	118_best_fc2_vgg19_vgg19_padding_model	119_best_fc2_vgg19_vgg19_padding_model	120_best_fc2_vgg19_vgg19_padding_model	121_best_fc2_vgg19_vgg19_padding_model	122_best_fc2_vgg19_vgg19_padding_model	123_best_fc2_vgg19_vgg19_padding_model	124_best_fc2_vgg19_vgg19_padding_model	125_best_fc2_vgg19_vgg19_padding_model	126_best_fc2_vgg19_vgg19_padding_model	127_best_fc2_vgg19_vgg19_padding_model
ZAf1iz5crgmiHq4P	0.0	0.0	0.0023963146	0.0019545981	0.0	0.0027970113	0.0044655576	0.0037995414	0.0001927397	0.0036264965	0.0	0.00431947	0.0	0.0041433014	0.0	0.003044224	0.0	0.0038029733	0.002870243	0.0031864147	0.0015684861	0.0023896687	0.0	0.0026468867	0.0023088679	0.0	0.0	0.0019027456	0.0027228687	0.0016536678	0.0	0.0	0.0014391956	0.0051077693	0.0	0.003101494	0.0023845811	0.0049995766	0.0	0.0056972094	0.0043226294	0.0019669565	0.0	0.0037441314	0.001335452	0.0	0.0	0.0	0.0037184083	0.0009097216	0.0	0.00092020823	0.0028257978	0.0	0.0	0.0048524216	0.0045729983	0.0	0.0	0.003171532	0.0	0.0	0.00070490036	0.004199882	0.0	0.003187544	0.0026235164	0.0	0.0	0.0033768662	0.004804935	0.0	0.0017833511	0.0011935364	0.0	0.0	0.00031691036	0.0029226008	0.0038662832	0.0	0.004023907	0.003736031	0.0	0.0049375915	0.0032066065	0.0037834656	0.0	0.0	0.0041935956	0.0	0.0	0.0	0.0	0.004273389	0.0	0.0042759017	0.0	0.0040602763	0.0016638342	0.0030466232	0.0	0.0011631098	0.0	0.0	0.0033821035	0.0002268678	0.0056312806	0.0	0.0038447517	0.0	0.0021394598	0.0035684896	0.0020021135	0.0028891803	0.004502321	0.0	0.0	0.002410155	0.003591317	0.0	0.0042830966	0.003926538	0.0010300955	0.0006733998	0.0	0.0	0.0031351477	0.0
zANDquBlUyMx28rd	0.005423795	0.006937836	0.00223974	0.004636044	0.00621172	0.0050518005	0.0025549133	0.0035813774	0.00459701	0.0039370637	0.005890775	0.0027613027	0.0	0.0026700534	0.0066099553	0.0023847334	0.005907735	0.004852671	0.0031720863	0.0031007794	0.0022286251	0.001916301	0.0	0.004799154	0.0041469075	0.0061659156	0.0062253675	0.004418149	0.0029550118	0.0019022747	0.00615196	0.0069392356	0.0	0.0051958137	0.0	0.004132324	0.0025646298	0.004520008	0.0059377505	0.00656601	0.0055494886	0.0022411782	0.0072355503	0.0026213618	0.005983527	0.0	0.0	0.0065957494	0.004832227	0.0	0.0058231973	0.0	0.0052487655	0.004763425	0.0071768137	0.0061763623	0.0048592435	0.0055021895	0.006994831	0.00260276	0.0062495	0.0	0.0	0.0028239086	0.006084517	0.004972604	0.002597925	0.0063163284	0.0	0.0037054953	0.0054251556	0.00651069	0.0020618923	0.005865712	0.005998099	0.005948967	0.005767379	0.0047065075	0.001461944	0.0	0.0047298605	0.0054747616	0.006488326	0.0056537786	0.004470852	0.0029688475	0.0064463783	0.0059645106	0.0056984643	0.0055377507	0.0058171507	0.005476207	0.007941209	0.004664497	0.0066142855	0.0035502037	0.0056937505	0.0060103736	0.0035754307	0.00434878	0.0	0.005077281	0.005886363	0.0064903726	0.003422095	0.0	0.005845057	0.0071712825	0.0032096268	0.006326676	0.0023102877	0.0017584176	0.0022016766	0.0032382598	0.004963621	0.006290379	0.0062028165	0.0033769323	0.0030241653	0.0053719888	0.004295449	0.0029648633	0.0	0.0	0.005935164	0.0047656195	0.002740034	0.0058620074
ZB4EiZPVttA4uuRI	0.012521753	0.015080927	0.003054744	0.012339344	0.013978875	0.0067585064	0.0047813375	0.004938929	0.013670931	0.006054171	0.013475006	0.0069783176	0.0	0.0034955426	0.014566181	0.0065774433	0.014114346	0.0069594593	0.0047770184	0.0037554577	0.0037309811	0.0059027867	0.0	0.010529773	0.007816724	0.013810701	0.014669929	0.0101369135	0.004636653	0.002127461	0.013693233	0.013814955	0.0	0.0068187816	0.0	0.005249011	0.0027664246	0.0071468647	0.012532622	0.009375208	0.008531656	0.0024140927	0.014222532	0.0041219867	0.013992767	0.0	0.0	0.012781213	0.009227917	0.0	0.013471547	0.0	0.009871452	0.013257362	0.014413173	0.0099392375	0.0078084837	0.0131973205	0.014184355	0.007765727	0.013441569	0.0	0.0	0.0066075977	0.013976988	0.0070599904	0.0031951056	0.012613096	0.0	0.0038934478	0.007963373	0.013083029	0.0022564742	0.013303338	0.01298729	0.013934322	0.013713877	0.008875763	0.0026046007	0.0	0.008137348	0.010103293	0.013344353	0.012305775	0.008681942	0.008546143	0.012862049	0.012603601	0.007834166	0.012700749	0.013206216	0.012802024	0.015976751	0.0064404937	0.013245763	0.0072226543	0.0129425395	0.009236778	0.009529127	0.0089961765	0.0	0.011965301	0.013760978	0.013267867	0.0046722926	0.0	0.008660767	0.014450081	0.006645198	0.013612667	0.0024128226	0.004319732	0.0024325869	0.0034949947	0.0068409387	0.013954601	0.013648736	0.0043131607	0.0043055704	0.0134981265	0.007321187	0.0076507633	0.0	0.0	0.013121847	0.013676034	0.0030053197	0.014148842
ZbHnora5vVkcoHtk	0.005895598	0.0070583182	0.0064123566	0.006481815	0.00692528	0.004700767	0.0053556273	0.0073874523	0.00671967	0.006987597	0.0062086475	0.0060486775	0.0	0.008312823	0.0072253547	0.0043967958	0.006902732	0.0064842873	0.007125891	0.0073941904	0.0058750454	0.0046995534	0.0	0.0055089155	0.004358705	0.0068206056	0.006993214	0.0053521194	0.0073817605	0.0019575832	0.0065104268	0.007828527	0.0065043177	0.006469681	0.0058967536	0.0047769533	0.002746047	0.006449788	0.0057065412	0.007964126	0.007698983	0.0022778541	0.0071917716	0.007401064	0.0072086407	0.0	0.0055987304	0.006824728	0.007107074	0.005706626	0.006136062	0.007031413	0.00589638	0.0061105723	0.007330371	0.006778514	0.0069192136	0.0067557315	0.006892102	0.005310263	0.006868032	0.0054602614	0.0063273925	0.005364787	0.0069442345	0.0045349584	0.0066914945	0.006201	0.0	0.0036445365	0.0076631457	0.0066407463	0.0020993475	0.006727701	0.0065651224	0.007273213	0.0064512384	0.0051404955	0.0044332505	0.0055588586	0.006360162	0.0059446148	0.006473107	0.007445513	0.0069349785	0.006045	0.0067547555	0.0065917308	0.0071348557	0.006150214	0.006210883	0.006226824	0.0077997753	0.0058530793	0.0070207017	0.0055311066	0.0067331586	0.0057116034	0.0052813757	0.0052862186	0.0	0.005873355	0.0069782715	0.006522937	0.007056575	0.0054933233	0.007819332	0.007213415	0.005365251	0.007516474	0.002307127	0.0048363274	0.0022379614	0.0066192676	0.0066656587	0.0066029266	0.006682603	0.0032954516	0.0075658006	0.0062487773	0.0071402304	0.0058294153	0.0067295055	0.0065106326	0.0063510905	0.0065225917	0.007187085	0.00630025
zBLnLkRQK4nzmlPf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005759109	0.0	0.0	0.0	0.0	0.0057572373	0.0	0.0018601308	0.0	0.0	0.0	0.0	0.0013743298	0.0	0.0	0.0	0.0	0.0008727371	0.0	0.0	0.0036356666	0.0	0.0042366493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041157095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00091961	0.0	0.0	0.0	0.0	0.0	0.0	0.002570973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014422538	0.0	0.0012767289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014732304	0.003013809	0.0	0.0	0.0	0.0
ZbpkHgAWTYhnBNIP	0.0052421084	0.008811108	0.0077982806	0.0054801716	0.0049362	0.007996427	0.0	0.009956804	0.005945068	0.011955901	0.0041103004	0.0	0.0	0.0075373277	0.007912765	0.0	0.0068957396	0.0142903365	0.008801235	0.00840086	0.007829121	0.0	0.0	0.002442465	0.0050926106	0.0053462223	0.0056957453	0.0041118003	0.009681969	0.0016065242	0.0059980736	0.007837386	0.0	0.012463779	0.0	0.008449752	0.0022635823	0.013220138	0.005448632	0.015822219	0.014501771	0.0018517864	0.0069233803	0.007738096	0.005972902	0.0	0.0	0.0075753983	0.015188821	0.0	0.0055928417	0.0	0.005897662	0.005226885	0.007328674	0.0046152524	0.014267452	0.0073029674	0.0062454753	0.0	0.0073831514	0.0	0.0	0.0	0.005653739	0.004490041	0.008008338	0.0070768525	0.0	0.003119124	0.014856624	0.006380295	0.0017192628	0.0071709077	0.005321204	0.008859569	0.00748392	0.004756972	0.0	0.0	0.0142204845	0.0043901103	0.0069143493	0.0019082814	0.0143700065	0.0	0.0057708286	0.0070114736	0.015207966	0.005058111	0.005039053	0.0056560896	0.008624276	0.013635194	0.0067862873	0.0	0.0064343987	0.004329684	0.0043284865	0.004585858	0.0	0.00599034	0.004905552	0.006220498	0.008544111	0.0	0.014877034	0.0070317364	0.0	0.008013068	0.0020094037	0.0	0.0018931185	0.007369447	0.014228215	0.007930705	0.0069681755	0.0054150545	0.008688036	0.006000313	0.013549176	0.0	0.0	0.0	0.0057035494	0.0061253537	0.007913745	0.00545971
ZBs7BYWTCleOhxD0	0.0054478906	0.006842252	0.0	0.009212074	0.005687725	0.008024885	0.0	0.0	0.008251323	0.0	0.0070127333	0.001715833	0.0	0.0	0.0071673207	0.00064081314	0.0074226325	0.004643133	0.0	0.0	0.0	6.0979768e-05	0.0	0.007056405	0.009485748	0.007064979	0.0064134565	0.009846066	0.0	0.0020616914	0.004987463	0.006691406	0.0	0.006950259	0.0	0.007517533	0.0027712341	0.0023300182	0.0066090277	0.003517367	0.0015017297	0.0023262794	0.0063349176	0.0	0.009566087	0.0	0.0	0.0062791607	0.0019578896	0.0	0.0067579583	0.0	0.011272724	0.0091448985	0.0066964687	0.009224959	0.00095723994	0.007347353	0.0070652524	0.0021864632	0.0063336794	0.0	0.0	0.0012939947	0.0061226403	0.008943922	0.0	0.00595874	0.0	0.0036492834	0.0016060907	0.0060202037	0.0022590188	0.008140544	0.005407798	0.0064220317	0.007153825	0.009833629	0.0	0.0	0.0017661804	0.009509524	0.006054653	0.007307587	0.0013339417	0.0025721933	0.006437752	0.006586784	0.004194095	0.005001627	0.005292945	0.004571887	0.0075306473	0.0041078767	0.00630186	0.0026569217	0.007326109	0.010342896	0.009466696	0.009545483	0.0	0.009262473	0.006308101	0.006261112	0.0	0.0	0.003075236	0.006333047	0.0014644028	0.005939491	0.0023972136	0.0	0.0024592686	0.0	0.0020635484	0.0057518193	0.0058223614	0.006726113	0.0	0.0058095194	0.0	0.0018749723	0.0	0.0	0.005946207	0.008127239	0.0	0.0065001887
zc0de8jOQzVtc0fN	0.013821004	0.014740772	0.0	0.012876602	0.015494145	0.0049767974	0.007380355	0.0	0.014700264	0.0	0.01566533	0.009590804	0.0	0.0	0.015957592	0.009179748	0.014894209	0.0	0.0	0.0	0.0	0.008697541	0.0	0.01153431	0.0074134744	0.015045885	0.015011726	0.011111264	0.0	0.0016164373	0.014203079	0.014812743	0.0	0.0004337973	0.0	0.002714137	0.002126464	0.0	0.014327667	0.0	0.0	0.0018025823	0.015545917	0.0	0.01587914	0.0	0.0	0.013395508	0.0	0.0	0.014955506	0.0	0.009481267	0.014518502	0.014945444	0.010388602	0.0	0.013624544	0.014591403	0.010281109	0.0149247525	0.0	0.0	0.009220927	0.015373787	0.0072304686	0.0	0.013131631	0.0	0.0029300177	0.0	0.013299503	0.0017213956	0.014489589	0.01516651	0.014352087	0.014817903	0.009543115	0.004159091	0.0	0.0	0.010965976	0.014316343	0.013009926	0.0	0.010792643	0.015189617	0.013848619	0.0	0.013684149	0.014357469	0.014022888	0.016159019	0.0	0.014197274	0.010385152	0.0149399545	0.00991233	0.010080647	0.009448958	0.0	0.012463374	0.016019166	0.015084792	0.0	0.0	0.0	0.015526694	0.0097153075	0.014671571	0.0019704904	0.006528747	0.0019131895	0.0	0.0	0.013565233	0.014659399	0.002468582	0.0	0.0142335985	0.0	0.010311834	0.0	0.0	0.014726274	0.01482742	0.0	0.014627486
zb2YG5SP0IoaHIPq	0.009495716	0.012179915	0.007952513	0.008188638	0.010266419	0.005480455	0.0	0.010608715	0.009332043	0.011853689	0.009326227	0.0	0.0	0.00877656	0.010975736	0.0	0.009825019	0.012033482	0.009718812	0.00897319	0.008452355	0.0	0.0	0.004409124	0.0050106538	0.009589625	0.010939291	0.005411715	0.010263149	0.0018127947	0.010909789	0.012264979	0.0	0.009743994	0.0	0.00593154	0.0024620001	0.012468465	0.009287196	0.01481417	0.014495924	0.0020644108	0.0117125865	0.008683233	0.009283684	0.0	0.0	0.011098548	0.01491549	0.0	0.009667568	0.0	0.0062583247	0.008669014	0.011642664	0.0052086296	0.013935741	0.00947357	0.011040412	0.0	0.010662786	0.0	0.0	0.0	0.010266223	0.0037813946	0.0082660485	0.010386663	0.0	0.0033715025	0.014517289	0.0109311445	0.0018849019	0.008926901	0.009763386	0.011881418	0.0098835165	0.0047104307	0.0	0.0	0.013525126	0.005234446	0.010992768	0.0054782443	0.014701723	0.0	0.011055749	0.010578159	0.012764346	0.009945206	0.010769036	0.009776835	0.012540129	0.011133751	0.011352794	0.0	0.009285888	0.004782014	0.005388757	0.003995224	0.0	0.0077139493	0.010476175	0.0110428	0.009661955	0.0	0.014043506	0.011529631	0.0	0.012104586	0.002213427	0.0	0.0020745434	0.008019248	0.013378511	0.012028734	0.012208398	0.003197594	0.009520648	0.00979211	0.0143342735	0.0	0.0	0.0	0.010713166	0.0094249435	0.00892887	0.009911571
zcRqATRcssHILwXO	0.0138350185	0.0146877775	0.0	0.013941406	0.015913572	0.004141519	0.008726465	0.0	0.015674846	0.0	0.016954867	0.01239784	0.0	0.0	0.016551511	0.011204453	0.015297059	0.0	0.0	0.0	0.0	0.01038864	0.0	0.012639955	0.007801475	0.01592992	0.015417129	0.012207831	0.0	0.0014071281	0.014506116	0.014763118	0.0	0.0	0.0	0.0012415112	0.0019048305	0.0	0.014659692	0.0	0.0	0.0014559168	0.015740829	0.0	0.01634725	0.0	0.0	0.013014313	0.0	0.0	0.01523793	0.0	0.01027315	0.015918478	0.01529376	0.011049529	0.0	0.013935344	0.014467305	0.012772113	0.014946662	0.0	0.0	0.011010871	0.015832677	0.0077230353	0.0	0.012668546	0.0	0.0023250417	0.0	0.013881213	0.0014879951	0.014953019	0.015612234	0.014604544	0.015559555	0.010511633	0.0044039153	0.0	0.0	0.011496835	0.014291878	0.014493811	0.0	0.012953841	0.015570582	0.013842703	0.0	0.013645411	0.014224394	0.01462925	0.01578812	0.0	0.014912521	0.012546467	0.015755892	0.011036486	0.011118085	0.010007816	0.0	0.013744281	0.016157603	0.015043936	0.0	0.0	0.0	0.015317488	0.0119813625	0.0144698275	0.0017188725	0.007904191	0.0016837277	0.0	0.0	0.013150822	0.014535377	0.001676228	0.0	0.014244125	0.0	0.012910011	0.0	0.0	0.015143624	0.01577456	0.0	0.015082293
zDqNW4zTvRb78Jnk	0.0025835603	0.003290242	0.0029977676	0.0043301787	0.003310329	0.001298871	0.0031383566	0.0049559292	0.003824136	0.0035657308	0.0035915377	0.0034617477	0.0	0.004738869	0.0039997357	0.003399758	0.0034193033	0.002177132	0.0047263554	0.004357767	0.0031449199	0.003971791	0.0	0.004531763	0.0013205796	0.0027820005	0.0033603464	0.0030797129	0.0048231673	0.0015835243	0.0034167476	0.0032904167	0.0	0.001763566	0.0	0.0010695754	0.0022488527	0.0024038902	0.002426481	0.0034430104	0.0031647382	0.0019398032	0.0036516653	0.004574459	0.0047686114	0.0	0.0	0.0026036217	0.0030253099	0.0	0.002888724	0.0	0.002500262	0.0034683312	0.0029090801	0.0053977724	0.0025403479	0.0037087088	0.0033546498	0.003514365	0.0027723773	0.0	0.0	0.0036040302	0.003725911	0.002019473	0.0031018478	0.002218782	0.0	0.002661691	0.0031399333	0.0026666538	0.0017148015	0.0054432116	0.003434093	0.0028402298	0.0039586606	0.002417291	0.0020863155	0.0	0.002522662	0.0043093865	0.003419526	0.006313187	0.0026728176	0.0045896694	0.00296652	0.0033796632	0.0028435276	0.002552779	0.0027775278	0.0029184488	0.004830101	0.0010286139	0.003457588	0.0041140663	0.0033134725	0.0028658465	0.00293906	0.0025501102	0.0	0.003652726	0.004127337	0.0031859414	0.004446435	0.0	0.0036957213	0.0037376941	0.0037177263	0.0033923765	0.002032269	0.0030040888	0.0018724793	0.0040822243	0.0020747355	0.0036225854	0.0035400982	0.0	0.004089337	0.0029778685	0.0029467102	0.003901304	0.0	0.0	0.0029586873	0.0035610585	0.0040621646	0.0033136215
ZDsvrVKxDznO4WDq	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015522125	0.0	0.0	0.0	0.0	0.0004616737	0.0005791119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00081539445	0.0	0.0	0.0055089416	0.0	0.0092046615	0.0	0.0018901422	0.0	0.0	0.0	0.0	0.0013980527	0.0	0.0	0.0	0.0	0.0072250115	0.0	0.0	0.006891824	0.0	0.0069594895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007688034	0.007567901	0.0	0.0	0.0	0.0005510552	0.0	0.0	4.4494274e-05	0.0	0.0	0.00097517244	0.0	0.0	0.0	0.0	0.0	0.0	0.006000871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003636858	0.0	0.0	0.0	0.0	0.0015881766	0.0	0.0013083476	0.0009964084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060281255	0.008358674	0.0	0.0	0.00025468896	0.0
ZDufThw6Hw6vCGNz	0.011569912	0.015007697	0.00048739187	0.013413442	0.013380016	0.007832743	0.003943998	0.0011931723	0.014667729	0.0014396976	0.0137683535	0.005714656	0.0	0.0	0.015186872	0.0064006224	0.014669497	0.0039012185	0.0015548143	0.0012189744	0.00058123237	0.0042113825	0.0	0.010931524	0.008326633	0.014160448	0.013421094	0.011054207	0.0006184717	0.002123154	0.012445172	0.013536965	0.0	0.0048883394	0.0	0.0054894257	0.0028217826	0.0027432237	0.012852994	0.004627337	0.0032854786	0.0024140114	0.013445663	0.0	0.01481421	0.0	0.0	0.0121702235	0.0037225797	0.0	0.013472333	0.0	0.010221691	0.013889998	0.013536931	0.010504591	0.0029810185	0.013690159	0.012998552	0.0069234488	0.012968957	0.0	0.0	0.0064412714	0.013582075	0.0089209685	0.0009473051	0.011916391	0.0	0.00396074	0.0029782013	0.012243908	0.0023971105	0.014413	0.012914797	0.014074114	0.0135699855	0.010227974	0.0025701793	0.0	0.0034796572	0.010258152	0.013193029	0.012445978	0.0038499115	0.008208158	0.013037748	0.012459473	0.0038624338	0.012208427	0.012368887	0.011975669	0.015051201	0.003407927	0.012613505	0.006970348	0.014313954	0.010407767	0.010821567	0.009631231	0.0	0.012035863	0.012326827	0.013198795	0.00085673167	0.0	0.0033310682	0.014030268	0.006859738	0.012925442	0.0024072118	0.0040849433	0.0025552614	0.0006658881	0.0026799026	0.012094556	0.01320678	0.0057062274	0.00093346625	0.012597627	0.002604897	0.0077653835	0.0	0.0	0.012133043	0.014168262	0.00031181812	0.013303287
zEBVrrQF02bX2NSa	0.00839791	0.010098787	0.0064468174	0.008619909	0.00941241	0.005849376	0.00328732	0.0073399898	0.009060959	0.007056315	0.0091164345	0.0046370123	0.0	0.0077820704	0.009752191	0.0043589426	0.009885295	0.0063752215	0.007283903	0.0073275375	0.006264355	0.00381969	0.0	0.007443207	0.006675243	0.00908507	0.009241215	0.0074153035	0.0077236053	0.0020368265	0.00913166	0.009472408	0.002808726	0.0061012697	0.0001592928	0.0050744014	0.002751861	0.0061159437	0.008275358	0.00784365	0.006870433	0.0023568764	0.009848787	0.007751647	0.010472866	0.0	0.0010154329	0.0085434895	0.0068879365	0.0023605372	0.009073552	0.0027079962	0.0072771823	0.008611474	0.009535922	0.007930768	0.0066638333	0.008910612	0.009658247	0.00503189	0.009822704	0.0014145405	0.0017127151	0.0042872103	0.0096047	0.0059329146	0.0066415295	0.008411316	0.0	0.0038701887	0.0068091587	0.008601463	0.0021891394	0.0093578035	0.009342078	0.009683504	0.009209722	0.0070539075	0.0019660988	0.0010224136	0.0061192396	0.0078634415	0.009320837	0.008605143	0.006758212	0.0057452517	0.008941711	0.008961278	0.006766538	0.008400004	0.008704905	0.008527985	0.011050798	0.0056158667	0.009586559	0.0051003336	0.0096179815	0.0073937844	0.007257071	0.0067796186	0.0	0.008301033	0.010182057	0.009173853	0.007315684	0.00268291	0.0071990946	0.009934541	0.0050137076	0.01015973	0.002391085	0.0029876223	0.0023169895	0.0072637727	0.005866296	0.009184201	0.0097698495	0.004311142	0.007376574	0.008849026	0.0067011435	0.005032753	0.0020339931	0.0022101675	0.00885374	0.008842988	0.0068803597	0.009429254
